"Contains a date column for CalLite-CV's time period and fields with the Element name (using the CalLite-CV convention of name_might_include_underscores.element_subname, even though it's different from Sadie's nomenclature, because I'm hoping that leaving them will be less confusing than changing .'s to _'s and making the names harder to read) for all the CalLite-CV records identified in diversionoverview.csv. That .csv contains the combinations required to calculate fraction diverted for each river, but here's one example: for the Upper-Mid Sacramento DSM reach, cell B4 in the overview csv gives the formula RedBluff.Diversion/(RedBluff.Outflow + RedBluff.Diversion), so for 10/2014 the fraction diverted will be 213.1/(6979 + 213.1) = .0296.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,RedBluff.Outflow,RedBluff.Diversion,Thermalito.Outflow,Thermalito.Diversion,DaguerrePt.Outflow,DaguerrePt.Diversion,SacFeather.Outflow,SacFeather.SacFeather_Refuge_Diversion_ch,SacFeather.Diversion,Hst.Outflow,Hst.Diversion,SacAmerican.Outflow,SacAmerican.Diversion,Calaveras_River.Outflow,Calaveras_River.Diversion,Merced_River_3.Outflow,Merced_River_3.Diversion,Ripon.Outflow,Ripon.Diversion,Tuolumne_River_2.Outflow,Tuolumne_River_2.Diversion,Hood.Outflow,Hood.Diversion,RioVista.Outflow,RioVista.Diversion,RioVista.Diversion2,CentralDelta.Outflow,CentralDelta.Diversion,SJR1.Outflow,SJR1.Diversion,SouthDelta.Outflow,SouthDelta.Diversion,SouthDelta.Diversion2
9/1/2088 0:00,6088,645.9,750,714.5,350,306.2,8531,80.09,0,2080,172.9,10153,998.5,14.22,107.8,615.2,9.171,460.5,32.24,485.6,12.96,10439,0,5602,154.8,733.3,5973,336.5,4225,0,-1515,10283,1547
10/1/2088 0:00,7554,361.2,3607,350,423,221.6,12374,64.45,0,1621,158.9,13587,777.4,8.109,33.6,338.4,4.013,921,9.6,596.9,2.509,13826,0,9537,147.9,594.6,4828,272.8,3897,0,-4169,11727,1255
11/1/2088 0:00,7777,108.4,900,169.8,741.1,97.56,13860,49.62,0,3729,84.73,17816,260.9,435.7,0,311.5,0.7661,330.4,0,512.8,0,18091,0,13351,115.1,71.46,5924,32.79,4144,0,-1638,11646,150.8
12/1/2088 0:00,6982,72.3,900,88.46,1174,100.7,11932,26.12,0,1720,91.57,13717,279.3,5.14,48.65,298,0.6973,305.2,0,494.3,0,13942,0,11421,96.03,66.67,3130,30.59,2322,0,-3351,8697,140.7
1/1/2089 0:00,13569,70.31,1480,61.79,1908,98.21,26050,13.9,0,4804,70.32,31792,206.7,348.9,5.41,314.5,0.5943,379.8,0,1279,0,32271,0,28824,93.88,48.29,6765,22.16,5069,0,5169,6641,101.9
2/1/2089 0:00,52476,64.76,20589,64.26,9729,88.71,70676,13.52,33629,13051,70.32,74694,206.7,2050,6.296,2471,0.5279,3408,0,5928,0,75409,0,114349,109.8,48.29,17611,22.16,18957,0,23513,13100,101.9
3/1/2089 0:00,20741,68.69,16260,61.12,7296,141.1,53990,10.11,0,5760,70.32,60390,208.1,357.4,14.3,2369,0.5279,1500,0,4878,0,60704,0,54208,103.9,54.26,11068,24.9,11816,0,11519,11347,114.5
4/1/2089 0:00,16892,231.1,10003,85.64,5946,144.8,38167,10.45,0,4400,90.06,42737,389.9,5.469,66.12,1236,3.326,1906,7.959,3160,8.657,42996,0,36783,136.3,216.5,7781,99.31,10512,0,15111,2796,456.7
5/1/2089 0:00,7724,1477,3264,2033,2862,1064,13752,30.33,0,2566,119,15146,1619,6.521,150.6,1511,7.981,2067,34.18,1204,17.56,15385,0,12009,145.1,840.1,3711,385.5,6431,0,6530,1906,1773
6/1/2089 0:00,13098,2601,4996,3796,2301,1742,15606,36.56,0,2698,190.5,16094,2689,11.45,158.5,323.6,13.54,1008,44.83,469.4,20.74,16352,0,12719,122.5,1431,3516,656.7,3828,0,-2367,6794,3020
7/1/2089 0:00,11420,1669,9028,2249,1076,962.9,19135,37.07,0,2223,192.6,19626,2233,14.29,170.9,299.8,12.27,449.3,61.95,464.4,25.09,19888,0,11610,118.1,1399,8317,641.7,3784,0,-2526,11802,2951
8/1/2089 0:00,9181,1700,4897,1849,600,927.8,12010,50.97,0,1382,195.4,12088,1844,14.99,151.7,838.6,12.01,458.9,45.07,479,20.07,12358,0,6389,117.8,1349,6359,618.9,4387,0,-1407,9439,2846
9/1/2089 0:00,4693,474,1000,454.6,500,331,9004,86.18,0,1183,152.6,9844,891.8,17.06,107,631.6,5.479,448.7,26.96,473.4,12.96,10127,0,5332,161.6,770.4,5538,353.5,4232,0,-1262,9538,1625
10/1/2089 0:00,6111,118,3562,258.6,599.3,144.3,13075,80.87,0,1497,111.7,14697,363.1,7.535,26.78,561,1.952,928.8,4.004,619,5.018,14976,0,10848,154.4,216.9,5025,99.5,4435,0,-2495,11595,457.5
11/1/2089 0:00,5242,87.72,3656,198.9,680.6,137.6,11509,62.68,0,1735,90.43,13382,273.6,361.2,4.175,292.4,0.7339,307.1,0,490.9,0,13624,0,9516,119.5,66.09,4827,30.32,3854,0,-2839,11443,139.4
12/1/2089 0:00,4153,79.05,3161,102.2,663.8,142.2,10006,35.8,0,1713,89.49,11794,270.4,31.27,4.57,287.1,0.678,301.1,0,487.4,0,12017,0,9746,99.31,65.4,2819,30.01,2264,0,-3668,8651,138
1/1/2090 0:00,5155,98.72,3159,69.72,649.1,138.2,15794,18.11,0,1434,70.84,17729,209.2,83.33,5.41,309.2,0.5326,350.6,0,573.3,0,18070,0,15139,50.02,48.62,3927,22.31,3145,0,1134,5890,102.6
2/1/2090 0:00,5785,67.23,3160,73.01,817.6,124.8,17714,17.72,0,1183,70.84,19798,209.2,160.5,6.296,367.9,0.5326,370.4,0,609.8,0,20260,0,18461,52.87,48.62,4678,22.31,4027,0,2443,6240,102.6
3/1/2090 0:00,12170,53.3,5143,59.57,1752,138.9,25902,7.582,0,2765,77.1,28949,370.5,55.94,14.3,394.9,0.6222,316.7,4.329,4348,5.067,29248,0,25799,50.29,64.96,5812,29.81,8149,0,5930,7957,137.1
4/1/2090 0:00,9707,173.2,3377,120.7,1400,145.3,17563,8.705,0,2403,99.8,19835,614.3,5.516,97.76,289.6,2.168,1735,10.39,1181,9.96,20080,0,16528,52.78,411,4248,188.6,6510,0,6682,3267,867.1
5/1/2090 0:00,10788,957.3,2123,2236,644,1129,10983,20.22,0,955,170.7,10426,1869,8.893,150.6,315.6,10.84,1579,39.31,613.4,17.56,10642,0,8030,26.66,947.8,2805,434.9,4248,0,3126,2000,2000
6/1/2090 0:00,16043,1473,4294,3683,400,1647,15297,30.9,0,2404,190.9,14969,3166,11.81,158.5,278,12.2,500.4,45.55,268.9,23.33,15220,0,11751,80.93,1561,3142,716.2,3283,0,-3292,6529,3293
7/1/2090 0:00,12765,1146,2084,2194,400,1086,12450,32.86,0,714.9,195,11547,2109,14.61,170.9,223.4,12.28,405.8,46.85,266.8,25.09,11810,0,5956,95.2,1482,5883,679.8,3297,0,129,6056,3126
8/1/2090 0:00,9147,1050,1671,2068,400,1004,8145,43.39,0,778.5,189.1,7462,1945,16.67,151.7,197,14.18,429.9,44.16,277.9,20.07,7712,0,3282,99.57,1202,4875,551.7,3327,0,1076,4722,2537
9/1/2090 0:00,4727,447.8,1000,449.4,400,349,7733,69.21,0,713.3,172.8,7806,1116,14.36,107,83.41,2.358,386.9,29.98,274.9,10.37,8069,0,3717,126.3,929.4,4783,426.4,3402,0,-70.34,6414,1961
10/1/2090 0:00,4551,168.8,2383,275.5,450.1,151.6,7991,63.6,0,435.8,131.8,8139,625.3,8.852,26.78,276.4,1.621,887.9,7.527,327.6,2.509,8369,0,5581,113.9,304.1,3581,139.5,3681,0,-1388,8107,641.7
11/1/2090 0:00,5264,55.75,1200,139,500.2,134.4,14211,56.15,0,486.8,80,14897,378.1,61.73,4.175,282.4,0.6545,302.3,0,348,0,15201,0,10885,88.48,66.28,5301,30.41,3745,0,-2466,11440,139.8
12/1/2090 0:00,9500,50.83,1200,69.06,2152,138.8,26302,28.64,0,500,73.54,27760,352.6,395.4,4.57,293.5,0.5377,338.3,0,507.4,0,28285,0,25800,67.22,48.97,6086,22.47,4757,0,1929,8899,103.3
1/1/2091 0:00,12067,50.83,1200,60.92,3480,138.8,27256,13.9,0,3681,73.54,31416,355.3,553.7,5.41,294.1,0.5377,334.2,0,393.7,0,31745,0,28385,79.33,48.97,6191,22.47,3706,0,2813,7062,103.3
2/1/2091 0:00,9077,53,3077,63.25,2793,125.4,21220,13.52,0,7547,75.32,29067,366.4,86.82,6.296,289.5,0.6258,693.6,0,338,0,29329,0,24782,101.9,53.41,5983,24.51,2855,0,2986,5808,112.7
3/1/2091 0:00,12591,143.1,5378,69.47,4466,108.5,26773,9.688,0,3297,78.77,30341,392.3,112.4,14.3,330.5,2.663,925.3,0,318.3,0,30604,0,25881,67.19,61.84,6288,28.38,2895,0,3840,5272,130.5
4/1/2091 0:00,8924,234.7,4046,130.7,3138,115.4,18798,10.01,0,3535,110.8,22080,701.2,5.559,59.84,256,2.191,1720,7.778,720.8,5.185,22300,0,18436,87.65,360.1,4635,165.2,4206,0,5938,2197,759.6
5/1/2091 0:00,8972,1044,2085,1688,2365,694.5,12110,24.43,0,2519,154.7,13478,1525,8.022,131.9,291.6,8.798,1568,34.34,674.2,15.05,13694,0,10816,98.5,653,3217,299.6,4380,0,4211,2079,1378
6/1/2091 0:00,13353,2123,4899,3931,1526,1356,13817,36.13,0,3122,194.9,14538,2804,9.921,139.6,279.2,11.08,722.6,46.94,245.8,20.74,14771,0,11279,103.8,1353,3235,620.7,2987,0,-3007,6460,2854
7/1/2091 0:00,13070,1688,8082,2690,774.1,964.3,17998,36.65,0,2054,213.5,17870,2662,14.28,153,246.5,14.79,392.8,61.35,243.2,25.09,18115,0,10119,114.8,1566,7899,718.6,2977,0,-3954,11643,3305
8/1/2091 0:00,9771,1363,3421,2065,600,772.3,11153,50.55,0,1492,186.4,11218,1915,14.82,136.4,213,12.2,418.9,46.06,257.2,20.07,11483,0,5701,120.2,1488,5954,682.8,3524,0,-1115,7591,3140
9/1/2091 0:00,5285,515.5,1000,507.6,500,251,8054,85.75,0,1121,173.9,8663,1001,19.04,92.67,78.38,0,377.9,30,253.7,12.96,8923,0,4329,160,932.6,5060,427.9,3254,0,-696,7179,1968
10/1/2091 0:00,5351,213.3,1700,300.2,594.1,123.8,7603,76.66,0,1134,124.7,8703,351.5,9.357,27.11,255.2,0,875.9,6.163,303.5,5.018,8922,0,6196,146.8,88.51,3638,40.61,3199,0,-1347,8095,186.7
11/1/2091 0:00,4119,70.33,1700,177.5,633.2,110.4,9417,56.58,0,1350,93.06,11053,257.4,267.5,4.186,272.1,0.668,295.5,0,354.9,0,11350,0,7734,111,63.71,4499,29.23,3434,0,-1828,9672,134.4
12/1/2091 0:00,17201,59.72,1700,81.04,2637,112.2,42583,29.91,0,1435,77.54,45338,210.2,466.1,4.57,296,0.8515,355.3,0,584.7,0,45943,0,43675,84.23,49.31,8661,22.63,5679,0,5123,9219,104
1/1/2092 0:00,28453,59.72,1700,70.2,8448,112.2,56554,16.01,0,8221,77.54,65319,210.2,208.6,5.41,267,0.5509,323.3,0,357.1,0,65610,0,62065,96.67,49.31,10468,22.63,2673,0,6392,6728,104
2/1/2092 0:00,7858,57.66,2595,70.96,2497,101.3,19578,14.86,0,1616,71.93,21618,209.4,24.86,6.079,270.5,0.6099,325.5,0,327.3,0,21891,0,19595,108.2,51.02,4473,23.41,2873,0,1475,5836,107.7
3/1/2092 0:00,16252,63.85,7033,66.52,3327,146.3,34223,8.424,0,2448,86.34,37056,247.6,50.47,14.3,320.2,0.8204,424,0,341.2,0,37335,0,33149,103.9,65.46,6670,30.04,3052,0,3761,5884,138.1
4/1/2092 0:00,16895,141.7,5592,64.71,2209,140.4,31542,8.705,0,2669,81.39,34601,339.1,5.602,59.96,237.2,1.362,1724,4.976,1196,6.766,34899,0,31173,136.2,197,6627,90.39,7564,0,11292,2553,415.7
5/1/2092 0:00,8166,825.8,5227,1602,4647,786.3,21665,20.64,0,2680,147.1,23460,1348,6.285,119.6,299.9,5.618,1561,16.55,1085,15.05,23687,0,19521,152.5,508.1,5245,233.1,4460,0,6978,1722,1072
6/1/2092 0:00,15306,2269,5320,3918,2231,1799,17351,38.74,0,4114,199.5,19175,2696,8.063,128.1,273,11.44,463.6,59.86,213.8,23.33,19404,0,15326,125.7,1268,3806,581.8,3201,0,-2228,6637,2675
7/1/2092 0:00,13044,1844,9321,2668,700,1269,19275,31.17,0,1583,207.4,19164,2164,14.03,138.1,246.4,14.37,392.5,47.06,238.4,25.09,19409,0,11091,121.3,1507,8205,691.5,3077,0,-3427,11642,3180
8/1/2092 0:00,8556,1330,7359,1716,600,894.1,14788,54.34,0,1172,190.5,14693,1739,14.21,112.3,211.5,12.35,416.5,43.66,250.1,20.07,14942,0,8401,120.9,1182,6902,542.5,3565,0,-3526,11634,2495
9/1/2092 0:00,6562,595,4152,683.8,500,428.3,11976,72.25,0,1089,179.9,12581,968.7,13.91,65.06,107.6,8.183,374.5,32.73,246.1,12.96,12837,0,7144,164.8,775.7,6173,355.9,3234,0,-2734,10622,1637
10/1/2092 0:00,6403,275.7,6493,344.2,500,311.9,13933,70.77,0,1125,134,14940,443.1,9.341,18.53,250.5,0,876.5,0,370.2,0,15155,0,10927,157.4,238.1,5000,109.3,3247,0,-3751,11583,502.4
11/1/2092 0:00,4369,66.43,6002,165.7,583.9,129.1,15994,54.84,0,1570,86.41,17685,279.2,186.1,3.9,255.3,1.094,290.2,0,322.2,0,17922,0,12880,121.5,88.87,5619,40.78,3596,0,-2363,11446,187.5
12/1/2092 0:00,12621,62.95,5998,79.47,1022,132.7,32700,29.49,0,1661,72.28,35163,213,233,4.57,260.4,0.5478,310.4,0,447.8,0,35595,0,31399,100.8,49.66,6566,22.78,3539,0,1647,8433,104.8
1/1/2093 0:00,14165,62.95,5996,68.63,2241,132.7,31507,15.59,0,2258,72.28,34184,213,127.1,5.41,252.1,0.5576,308.1,0,353.6,0,34454,0,29435,45.56,49.73,6177,22.82,2281,0,2926,5496,104.9
2/1/2093 0:00,45098,62.95,5997,71.73,3401,119.8,65049,15.39,11374,4657,72.28,70961,213,275.8,6.296,273.6,0.5478,358.8,0,503.8,0,71455,0,83001,51.12,49.66,12337,22.78,4393,0,10425,6297,104.8
3/1/2093 0:00,18740,124.8,5996,70.08,7559,134.3,39041,8.003,0,10371,87.56,49544,403.6,4.927,14.3,605.2,1.532,500.8,2.509,323.2,5.018,49774,0,45616,50.29,72.81,9109,33.41,2723,0,5951,5790,153.6
4/1/2093 0:00,9977,223.4,5378,148.8,2199,147.4,20178,10.45,0,1883,137,21393,1061,5.644,67.83,221.3,3.997,1713,18.28,605.8,15.17,21600,0,17900,75.68,662.6,4156,304,5000,0,5941,1867,1398
5/1/2093 0:00,10602,856.1,2203,1861,2000,910.2,13604,24.85,0,528,168,12792,1710,10.8,119.6,263.3,8.213,1566,37.33,575.4,22.58,13008,0,10231,88.37,890.8,2954,408.7,4531,0,3963,1730,1879
6/1/2093 0:00,15351,1720,4668,4195,1500,1730,15803,38.3,0,903.1,186.3,14299,2849,12.65,128.1,223.3,10.72,482.2,59.37,227.1,23.33,14531,0,11279,102.1,1311,3052,601.7,2688,0,-3197,6268,2767
7/1/2093 0:00,16502,1543,9912,2416,700,1079,23609,30.75,0,1900,190.9,23583,2384,13.83,138.1,161.8,17.15,386.6,47.14,224.7,25.09,23824,0,14149,117.3,1579,9507,724.5,2718,0,-2639,11647,3331
8/1/2093 0:00,10907,1150,7143,0,600,945.5,16210,54.34,0,956,186.5,15652,1980,15.66,112.3,157.3,12.12,413.6,40,239.9,20.07,15901,0,9310,0,1224,7211,561.5,3421,0,6732,1456,2582
9/1/2093 0:00,7236,400.1,1000,492.6,500,412,10272,74.87,0,867.3,164.9,10511,1127,13.94,65.06,78.2,0,367,33.7,230.6,12.96,10771,0,5780,162.9,803.3,5933,368.6,3080,0,-2127,9565,1695
10/1/2093 0:00,4373,169,1534,0,579.7,157.5,9435,75.82,0,621.9,101.4,10226,423.5,45.51,18.53,281.7,2.285,883.5,4.677,337.3,5.018,10516,0,7512,147.9,68.72,4152,31.53,4356,0,-1336,9799,145
11/1/2093 0:00,4187,58.9,1537,0,680.9,144.3,9328,62.24,0,665.2,84.13,10230,373,143.4,3.9,238.8,0.6483,285.2,0,320.5,0,10533,0,7005,110.8,56.89,4556,26.1,3163,0,-1524,9175,120
12/1/2093 0:00,6334,53.42,1700,79.71,1147,148.1,20352,33.28,0,650.5,80.31,21536,326.4,249,4.57,269.4,0.5528,302.9,0,400,0,21911,0,19234,81.63,50,4756,22.94,4082,0,65.67,8736,105.5
1/1/2094 0:00,7283,53.42,1700,68.87,1906,148.1,21753,16.85,0,4104,80.31,26638,205.4,705.9,5.41,2403,0.5528,336.9,0,435.6,0,27020,0,22916,47.53,50,5972,22.94,9061,0,6424,8599,105.5
2/1/2094 0:00,7604,53.42,1700,71.97,1898,133.8,18931,16.32,0,3939,73.08,23608,205.4,533.6,6.296,3664,0.5528,342.7,0,410.9,0,23958,0,21054,53.88,50,5842,22.94,10212,0,6760,9300,105.5
3/1/2094 0:00,18276,68.71,1700,61.76,3289,90.53,30641,8.846,0,5124,73.11,36442,211.6,651.5,14.3,1861,0.5528,1132,0,2711,0,36746,0,33651,55.69,52.4,8066,24.04,9608,0,8700,8959,110.5
4/1/2094 0:00,10772,202.2,5035,98.97,2186,94.15,22125,8.705,0,2730,103.1,24979,412.7,5.679,61.4,369.3,1.443,1656,8.264,1593,7.232,25211,0,21305,62,208.1,5478,95.49,11017,0,13307,2830,439.1
5/1/2094 0:00,8813,680.7,4830,1419,5784,433.4,25272,21.9,0,2879,164.5,27144,1457,6.573,84.56,2901,5.418,1909,20.07,2908,10.04,27359,0,22602,74.55,697,6027,319.8,10889,0,12681,2837,1471
6/1/2094 0:00,11108,1773,4463,3352,4854,969.7,18407,32.21,0,4235,175.4,20870,2253,9.833,128.1,1394,10.05,839.4,39.03,2774,20.74,21104,0,17939,132.7,957.5,4563,439.3,7119,0,1419,8338,2020
7/1/2094 0:00,11252,1946,5466,2967,3227,878.1,15285,32.86,0,2385,206.7,15933,2182,11.92,138.1,826.6,13.4,767,46.35,406.4,25.09,16163,0,8645,105.3,1501,7328,688.6,3824,0,489.2,7594,3167
8/1/2094 0:00,9022,1574,1436,1889,600,596.6,8655,45.49,0,3096,207.4,10288,1951,13.78,112.3,944,13.42,417.3,54.7,439.2,20.07,10535,0,5094,112.6,1388,5515,637,4485,0,-85.72,7291,2929
9/1/2094 0:00,4926,451.2,1000,683.4,500,260.9,7742,74.87,0,1863,183.5,9248,875.6,16.6,65.06,618.7,7.88,423.1,14.32,453.3,12.96,9505,0,4980,151.1,730.9,5242,335.3,4263,0,-1014,9108,1542
10/1/2094 0:00,6336,243.2,2063,301.3,608.3,98.75,9261,72.03,0,1593,156.7,10403,759.9,7.125,18.53,317.7,1.59,872,0,854.7,2.509,10610,0,7009,136.1,528.6,4136,242.5,4036,0,-2657,9798,1115
11/1/2094 0:00,5891,70.78,1700,179.2,683.1,89.24,13344,56.15,0,3628,101.6,17083,311.1,706.3,3.9,272.2,0.8158,292.1,0,475.1,0,17322,0,12643,102.6,107.6,5752,49.36,3683,0,-2108,11396,227
12/1/2094 0:00,30574,63.28,1700,79.95,5315,90.51,57491,32.43,0,14198,77.38,73068,212.8,834.7,4.57,308.8,0.5622,806.8,0,2282,0,73699,0,66766,74.81,50.34,14957,23.1,7452,0,11817,10566,106.2
1/1/2095 0:00,33936,63.28,15102,69.11,13325,90.51,65639,16.01,13827,6276,77.38,73044,212.8,1624,5.41,2495,0.5579,5317,0,6559,0,73467,0,82338,99.03,50.34,15581,23.1,20143,0,22435,13276,106.2
2/1/2095 0:00,25734,63.28,16278,72.2,5512,81.75,59641,15.39,0,10823,73.64,71298,212.8,534,6.296,3361,0.5837,2420,0,4173,0,71631,0,65051,113.2,50.34,13523,23.1,14150,0,16314,11342,106.2
3/1/2095 0:00,25861,66.28,14654,58.83,6168,112,61494,8.424,0,3054,73.64,65639,215.6,1085,14.3,818.6,0.5579,1767,0,5788,2.509,66038,0,62428,108.2,50.34,12231,23.1,16194,0,17558,10856,106.2
4/1/2095 0:00,24799,79.03,28153,58.77,17834,108.4,67112,8.27,19612,21758,73.65,75192,215.9,71.78,31.24,7223,2.281,4384,3.766,6528,5.091,75569,0,106337,149,57.29,18236,26.29,30506,0,41180,7545,120.9
5/1/2095 0:00,18790,1063,13014,1565,10650,577.3,46772,20.64,0,8102,112.2,54315,1068,5.359,105.2,3800,3.795,2319,31.11,4679,19.95,54535,0,47468,154.5,379.7,12020,174.2,22450,0,28062,5675,801
6/1/2095 0:00,13035,2806,4978,3948,3939,1371,17586,39.17,0,3143,216.8,18150,3022,8.164,128.1,765.3,11.15,1223,46.71,776.7,23.33,18375,0,14106,125.6,1585,3841,727.2,7482,0,-514.9,8567,3344
7/1/2095 0:00,10539,2201,5703,2451,1889,904.5,15245,31.17,0,1615,202.2,15198,2203,15.52,138.1,811.1,16.58,1268,61.71,3826,25.09,15457,0,8337,164,1576,7309,722.9,8869,0,1365,11624,3324
8/1/2095 0:00,9390,1721,1000,2049,600,779,8494,55.18,0,2518,191.3,9784,1750,15.46,112.3,987.2,11.42,1816,43.34,456.7,20.07,10039,0,4982,163.6,1190,5688,546.2,6339,0,-140,9796,2511
9/1/2095 0:00,11297,613.1,1000,447.8,500,253.2,14470,73.56,0,2010,179.2,15978,1010,15.64,65.06,645.9,6.713,1440,29.76,994.3,12.96,16231,0,9474,164.6,929.5,7214,426.5,5744,0,-345.7,11462,1961
10/1/2095 0:00,9297,293.4,1700,340,500,224.7,12145,74.14,0,1237,127.8,13324,433.1,91.18,18.53,291.1,2.783,955.1,6.883,997.8,5.018,13547,0,9769,157.2,233.7,4655,107.2,4942,0,-2181,11383,493
11/1/2095 0:00,7073,78.64,1700,183.3,684.6,102.6,12567,57.45,0,3372,93.24,16078,284.1,1395,3.9,281.6,0.7409,404.2,0,478.1,0,16312,0,11628,121.4,69.75,5321,32,4678,0,-1442,11349,147.2
12/1/2095 0:00,9639,69.33,3438,80.18,1050,103.9,20417,34.54,0,1863,72.4,22660,217.2,87.61,4.57,276.9,0.5716,395.5,0,822.2,0,22949,0,19237,100.7,52.63,4321,24.15,3077,0,-1683,9015,111
1/1/2096 0:00,5161,78.15,3828,85.36,1303,106.1,13457,16.43,0,1396,90.41,14983,278.1,5.68,5.41,276.5,0.6718,447,0,1150,0,15202,0,12483,93.43,67.88,3239,31.14,2992,0,202,5924,143.2
2/1/2096 0:00,7808,66.94,5500,55.77,2597,93.88,25810,15.31,0,3691,69.89,30286,209.6,98.64,6.079,281.5,0.9279,471.6,0,1144,0,30661,0,26726,101.6,48.93,6057,22.45,3806,0,3609,6214,103.2
3/1/2096 0:00,11873,154,7695,79.18,5136,144.3,28621,8.424,0,3529,112.6,31777,854.3,5.038,14.3,319.4,3.851,284.1,0,3674,0,31991,0,26703,97.91,487.1,5974,223.5,6264,0,4728,6527,1028
4/1/2096 0:00,8513,304.7,3336,87.32,2612,151.7,17239,8.705,0,2373,105.7,19517,599.8,9.206,67.83,249.6,5.142,1714,10.37,590,10.37,19754,0,16536,132.7,232.9,3999,106.9,4686,0,3896,4367,491.4
5/1/2096 0:00,7226,1023,1354,1197,2000,1007,8847,21.48,0,598.7,166.2,7963,1844,7.15,119.6,282.2,9.176,1554,37.65,545.6,15.05,8163,0,5727,137.2,897.2,2269,411.6,4145,0,786,3789,1893
6/1/2096 0:00,11956,1759,2990,2398,1500,1725,10453,40.04,0,685.6,184.1,8844,2761,11.47,128.1,241.3,12.91,475,44.29,206.9,20.74,9078,0,6706,113,1209,2538,554.8,2652,0,-273.5,3010,2551
7/1/2096 0:00,12775,1329,8893,1327,700,1065,20017,32.01,0,1102,205.5,18940,2637,13.19,138.1,188.3,13.28,377,62.59,197.8,25.09,19174,0,10500,109,1927,8107,884.2,2652,0,-5005,11806,4066
8/1/2096 0:00,9508,1145,8037,1213,600,936.3,15611,44.23,0,752.3,181.6,14967,1914,19.24,117.4,169.4,12.79,407,44.32,216.7,20.07,15225,0,8852,108.6,1189,7009,545.6,3409,0,-3749,11817,2509
9/1/2096 0:00,4998,418.4,1389,353.7,500,319.3,8430,74.87,0,667.9,145.1,8552,1030,14.37,75.03,84.4,0,365.9,26.57,212.5,12.96,8801,0,4626,152.5,475.8,5023,218.3,3229,0,-773.9,8140,1004
10/1/2096 0:00,5624,74.81,4982,207.3,552.8,147.2,12257,71.61,0,1136,120.6,13218,543.9,6.62,40.68,284.3,3.033,862.1,0,268.4,0,13440,0,9278,145.7,363,4506,166.6,3033,0,-4023,10864,765.9
11/1/2096 0:00,4223,72.32,4557,175.2,630.2,140.8,10811,60.94,0,1460,96.8,12133,483.5,79.92,29.35,237.3,0.8372,269.9,0,275.4,0,12344,0,8469,113.6,162.3,4330,74.47,2403,0,-3209,9664,342.4
12/1/2096 0:00,4333,55.51,4487,65.66,645,140.8,12965,32.86,0,1556,73.28,14817,361.5,71.87,20,241.9,0.589,281.9,0,339.2,0,15130,0,12521,94.91,52.15,3299,23.93,2490,0,-2094,7824,110
1/1/2097 0:00,7766,54.97,4485,54.59,1294,140.8,26792,16.01,0,1280,73.28,29349,209.1,396.9,7.561,295.8,0.5679,364,0,559.7,0,29925,0,27795,48.05,51.02,6336,23.41,5660,0,4060,7916,107.6
2/1/2097 0:00,11667,54.97,4486,57.69,2078,127.2,28526,15.39,0,2462,73.28,31757,209.1,154.7,6.296,264.9,0.5679,331,0,378.9,0,32100,0,27880,51.66,51.02,6464,23.41,3758,0,4021,6178,107.6
3/1/2097 0:00,12913,108.3,4485,58.09,1960,120.2,23098,8.424,0,4064,94.02,27335,268,5.074,43.15,303.3,0.9096,281.4,0,288.8,0,27537,0,23196,50.29,74.08,5238,33.99,3222,0,3399,4955,156.3
4/1/2097 0:00,8333,186.3,1000,101.8,1534,129.8,12600,10.45,0,2683,137,14745,908.9,5.815,91.34,235.2,3.826,1135,12.96,585.2,12.75,14945,0,11814,52.78,670.5,3100,307.6,3726,0,1833,3624,1415
5/1/2097 0:00,6958,685.7,1452,1060,1527,774,8047,25.27,0,2232,150.8,9371,1266,10.7,150.6,273.3,6.827,1085,35.15,547.2,22.58,9582,0,7490,69.53,624.9,2407,286.7,3653,0,1568,3258,1318
6/1/2097 0:00,13765,1202,4258,2192,936,1391,13338,30.47,0,2610,205.5,13427,2926,10.43,158.5,242.4,13.69,393,46.58,189.9,23.33,13644,0,10035,80.76,1613,2884,740.1,3033,0,-653.3,3246,3403
7/1/2097 0:00,12126,1145,6125,1591,653.7,1021,14455,31.17,0,1012,186.7,13787,2143,15.5,170.9,229.8,12.68,370.8,58.75,186.8,25.09,14030,0,7561,95.03,1387,6582,636.3,3080,0,-2555,9424,2926
8/1/2097 0:00,10387,916.1,2547,1278,400,848.6,10461,51.39,0,763.4,183.2,9603,2074,16.14,151.7,183.5,11.96,395.7,55.56,199.8,20.07,9843,0,4598,99.46,1321,5361,606.1,3104,0,-264.2,6067,2787
9/1/2097 0:00,4802,420.9,1000,373.8,408.5,291.5,6838,74.87,0,594,165.1,6998,914,15.34,107,166.8,6.074,357.7,18.48,203.8,10.37,7257,0,3207,126.6,896.8,4571,411.5,3113,0,406.9,5510,1892
10/1/2097 0:00,5157,70.02,1289,209.3,586,128.3,7772,70.77,0,600,117.7,8350,337.4,8.731,26.78,280.1,1.636,799.6,6.342,280.2,5.018,8559,0,5892,114.1,90.5,3488,41.52,3045,0,-1265,7701,190.9
