A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
773,31Jan1986,337.0,373.7,300.0,3356,3355,3555,2.0,0.00,1.95,0.00,1.952,6582,1329.7,1100,597.7,8814,0.0,0.0,0.0,8934,120.0,9056,8906,8906,9056,10920,688.1,159.3,528.8,1175.4,270.5,390.2,514.6,10845,11107,194.7,11132,11132,0,11132,11581,0.0,11581,11202,11202,0,11202,11202,0,11202,11202,0,11202,11099,11099,11099,13093,572,556,16.263,560,74.8,67,74.8,42.3,42.3,0.0,42.3,0.40,934,0.0,0.0,0.00,0,0.0,0.0,0.00,0,1330,1636,18126,15530,3676.1,0,0,19306,0,18126,17192,17192,21786,22482,0,21667,21719,21664,22258,0.0,20059,0,0.0
774,28Feb1986,253.4,0.0,300.0,45874,45873,46073,1.8,0.00,1.80,0.00,1.801,61110,4786.1,8270,1981.9,66757,0.0,0.0,0.0,67631,873.8,68192,68192,68192,68192,78740,4756.7,1159.6,3597.2,5791.8,1059.3,1801.5,2930.9,78672,88051,1471.7,88027,88027,0,88027,92181,0.0,92181,95091,60000,35091,83458,30000,53458,42409,18000,24409,24059,23883,23883,23883,23918,16558,57587,19.807,75941,68.4,7908,68.4,34.3,34.3,0.0,34.3,0.00,5570,0.0,0.0,0.00,12394,0.0,0.0,0.00,12394,127354,7175,67604,15530,4785.9,11238,119108,54273,96489,67604,67604,67604,76505,73000,28711,76505,76431,76355,77017,0.0,29592,0,0.0
775,31Mar1986,853.1,4470.3,883.4,19647,19645,19845,1.8,0.00,1.79,0.00,1.789,27521,2830.2,3502,1343.5,33102,0.0,0.0,0.0,33281,179.3,33474,33474,33474,33474,37715,1722.3,434.9,1287.4,2518.5,377.0,843.7,1297.7,37695,39993,573.6,39419,39419,0,39419,43125,0.0,43125,50876,50876,0,50876,30000,20876,34846,18000,16846,22182,21842,21842,21842,21842,1406,17419,17.890,30087,19.5,1724,19.5,12.1,12.1,0.0,12.1,0.00,1798,0.0,0.0,0.00,6745,0.0,0.0,0.00,6745,48084,6982,60711,15530,4785.9,11238,69218,54273,46599,60711,60711,60711,70782,65361,0,70782,70712,70618,71225,0.0,13000,0,0.0
776,30Apr1986,2760.1,2550.2,460.0,3631,3314,3514,452.4,43.36,409.05,390.23,18.822,5386,507.6,683,681.1,5594,0.0,0.0,0.0,5636,42.3,5516,5516,5516,5516,6910,476.0,105.1,379.1,943.4,186.6,379.8,408.6,4806,4950,114.3,5038,5038,0,5038,6139,2210.5,5384,6401,6401,0,6401,6401,0,6401,6401,0,6401,6218,5560,5096,7080,17,0,16.806,4,2111.3,30,2111.3,785.4,785.4,0.0,785.4,0.00,159,460.0,400.8,59.17,0,626.8,551.6,75.22,45,346,6831,13612,13913,0.0,0,0,13913,0,13315,13272,13256,16024,16326,0,16024,15628,15370,16555,0.0,11552,0,0.0
777,31May1986,4692.3,3675.7,4709.0,7415,7029,7306,552.3,53.02,499.29,477.01,22.281,8798,446.3,396,649.1,9287,0.0,0.0,746.9,9308,21.1,9063,9063,9063,9063,9972,211.4,44.4,175.0,720.2,137.7,410.1,323.3,7756,7869,84.8,8242,8242,0,8242,8042,4099.3,7242,5985,5985,0,5985,5985,0,5985,5985,0,5985,6213,5365,4799,5679,108,88,19.516,94,2245.0,28,2245.0,859.3,859.3,0.0,859.3,0.00,267,249.0,100.0,149.04,0,1579.2,1389.7,189.50,64,164,7429,9494,9594,0.0,0,0,9594,0,9070,8942,8903,10329,10429,0,10329,9825,9692,11078,0.0,9840,0,0.0
778,30Jun1986,3267.7,2974.1,2526.0,11489,10771,10971,1024.6,98.65,925.99,887.33,38.653,11764,141.8,146,504.8,12006,0.0,0.0,152.0,12012,6.2,11380,11380,11380,11380,11755,64.9,17.1,56.0,330.7,77.5,331.4,193.0,8799,8852,40.8,9032,9032,0,9032,9000,3538.7,7863,6861,6861,0,6861,6861,0,6861,6861,0,6861,6955,5649,4793,6103,24,0,23.528,4,3000.0,12,3000.0,1165.1,1165.1,0.0,1165.1,0.00,311,865.8,654.6,211.27,0,2238.5,1969.9,268.62,68,168,8501,7618,7309,0.0,0,0,7309,0,7085,6930,6874,8316,8007,0,7907,7741,7609,9199,0.0,8463,0,0.0
779,31Jul1986,3099.8,2387.2,1102.0,14250,13487,13572,1085.1,104.74,980.36,942.95,37.406,14068,58.3,74,364.0,14466,0.0,0.0,3018.1,14468,1.1,13864,11170,13918,13918,13920,10.1,6.1,12.0,65.7,44.5,194.1,147.5,11142,11173,30.3,11265,11265,0,11265,10814,0.0,9790,9455,9455,0,9455,9455,0,9455,9455,0,9455,9449,8169,7348,8895,5,5,0.000,5,2828.0,0,2828.0,1114.1,1114.1,0.0,1114.1,0.00,329,626.3,397.6,228.69,0,2423.3,2132.5,290.79,48,48,3073,19471,15530,3411.0,0,0,18941,0,18969,18800,18740,23028,22365,0,22365,22830,22726,24283,0.0,5000,0,0.0
780,31Aug1986,2949.1,2188.5,450.0,10213,9531,9616,974.8,93.68,881.15,843.75,37.406,10039,35.7,54,332.9,10240,0.0,0.0,422.6,10240,0.4,9758,9758,9758,9758,9759,0.0,2.2,3.6,22.1,37.7,124.6,128.3,7686,7712,26.0,7756,7756,0,7756,7569,302.6,6834,6180,6180,0,6180,6180,0,6180,6180,0,6180,6031,5114,4533,5881,68,0,68.306,12,2113.7,0,2113.7,814.2,814.2,0.0,814.2,0.00,271,630.4,459.4,170.98,0,1811.7,1594.3,217.41,55,55,1169,13889,13878,0.0,0,0,13878,0,13476,13350,13305,14792,14781,0,14781,14311,14208,15602,0.0,5000,0,0.0
781,30Sep1986,1949.1,1446.3,450.0,6269,6075,6225,277.5,26.55,250.91,238.64,12.268,6815,99.1,97,394.5,7110,0.0,0.0,2390.4,7112,2.1,7102,5194,5196,7102,7377,22.5,4.5,26.3,279.7,47.3,140.2,151.0,6852,6911,35.5,7007,7007,0,7007,6733,0.0,6630,6897,6897,0,6897,6897,0,6897,6897,0,6897,6855,6702,6624,7428,125,125,0.000,125,535.5,23,535.5,184.6,184.6,0.0,184.6,0.00,177,287.7,210.9,76.75,0,813.4,715.8,97.61,50,150,1632,20451,11731,0.0,0,0,11731,0,20260,20204,20183,23162,12782,0,12682,23038,22943,23947,0.0,5000,0,0.0
782,31Oct1986,1121.4,1191.5,373.0,4554,4333,4533,315.8,30.25,285.59,271.92,13.661,5112,108.5,116,354.3,5528,0.0,0.0,958.7,5539,10.5,5407,5407,5407,5407,5654,21.0,5.4,23.5,251.8,52.0,126.8,131.5,4843,4873,30.1,4956,4956,0,4956,4906,1706.4,4649,4813,4813,0,4813,4813,0,4813,4813,0,4813,4711,4670,4544,4335,246,246,0.000,246,822.0,0,822.0,264.4,264.4,0.0,264.4,156.36,93,300.7,257.9,42.82,0,453.7,399.3,54.45,62,162,1268,9575,9596,0.0,0,0,9596,0,9448,9417,9405,11232,11253,0,11153,10972,10938,11759,0.0,7000,0,0.0
783,30Nov1986,798.7,721.6,300.0,8028,7958,8158,99.8,9.41,90.41,84.70,5.714,8691,113.7,71,348.0,8756,0.0,0.0,568.9,8775,18.7,8774,5789,5823,7898,9095,19.0,6.4,20.8,317.2,66.3,120.9,130.0,8519,8573,43.8,8673,8673,0,8673,7945,2599.4,7798,7557,7557,0,7557,7557,0,7557,7557,0,7557,7543,7543,7476,7806,157,157,0.000,157,577.4,11,577.4,162.6,162.6,0.0,162.6,82.38,94,48.8,41.7,7.14,0,75.6,66.6,9.08,9,109,862,10620,7769,0.0,0,0,7769,0,10614,10563,10561,12827,9717,0,9617,12645,12645,13295,0.0,7000,0,0.0
784,31Dec1986,547.9,487.5,300.0,3419,3417,3617,2.1,0.00,2.11,0.00,2.114,4170,130.3,83,339.5,4460,0.0,0.0,0.0,4501,41.2,4504,4436,4504,4504,4875,41.8,7.8,34.1,328.3,75.1,119.5,133.6,4604,4671,57.2,4686,4686,0,4686,4482,0.0,4426,4673,4673,0,4673,4673,0,4673,4673,0,4673,4558,4558,4533,4981,126,126,0.000,126,270.4,10,270.4,108.4,108.4,0.0,108.4,0.00,63,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,573,7447,7367,0.0,0,0,7467,0,7447,7383,7383,9320,9241,0,9241,9176,9176,9754,0.0,9675,0,0.0
785,31Jan1987,546.3,526.6,300.0,3380,3379,3579,1.8,0.00,1.79,0.00,1.789,5021,732.8,260,450.1,6256,0.0,0.0,0.0,6304,48.6,6316,6166,6166,6316,6947,132.2,15.7,116.5,497.9,126.4,182.3,189.2,6872,6961,78.9,7053,7053,0,7053,6934,0.0,6934,7553,7553,0,7553,7553,0,7553,7553,0,7553,7577,7577,7577,7943,188,172,16.263,176,74.8,10,74.8,42.3,42.3,0.0,42.3,0.54,0,0.0,0.0,0.00,26,0.0,0.0,0.00,26,128,699,11652,11504,0.0,0,0,11604,0,11652,11652,11652,13225,13076,0,13076,13111,13050,13646,0.0,13364,0,0.0
786,28Feb1987,539.8,526.9,300.0,3366,3365,3565,1.6,0.00,1.62,0.00,1.621,6037,1133.7,808,530.5,7522,0.0,0.0,0.0,7610,87.3,7641,7491,7491,7641,9004,500.0,64.9,435.1,863.3,185.7,315.7,361.9,8936,9111,147.0,9137,9137,0,9137,10002,0.0,10002,11460,11460,0,11460,11460,0,11460,11460,0,11460,11365,11360,11360,12156,2756,2736,19.807,2740,68.4,28,68.4,34.3,34.3,0.0,34.3,0.00,0,0.0,0.0,0.00,81,0.0,0.0,0.00,81,1282,1254,18539,15530,3959.7,0,0,19590,0,18539,18539,18539,20157,20694,0,20029,20019,19936,20600,0.0,19340,0,0.0
787,31Mar1987,529.6,445.7,300.0,3339,3339,3539,1.6,0.00,1.63,0.00,1.626,7453,1837.3,1339,738.1,9615,0.0,0.0,0.0,9698,83.3,9756,9606,9606,9756,12154,766.9,131.4,635.5,1630.5,261.0,584.1,785.5,12134,12426,266.6,12405,12405,0,12405,14672,0.0,14672,15858,15858,0,15858,15858,0,15858,15858,0,15858,15700,15689,15689,15689,764,746,17.890,750,19.5,25,19.5,12.1,12.1,0.0,12.1,0.00,676,0.0,0.0,0.00,982,0.0,0.0,0.00,982,2728,1854,19233,15530,4785.9,413,0,20829,0,19233,19233,19233,20832,21608,0,20718,20711,20609,21231,0.0,17772,0,0.0
788,30Apr1987,930.5,2953.3,540.0,6981,6587,6787,654.6,63.19,591.39,568.53,22.856,7962,320.6,424,430.1,8084,0.0,0.0,1489.8,8113,29.2,7873,7873,7873,7873,8765,325.2,43.9,289.5,590.9,138.6,282.2,265.2,6425,6534,79.1,6510,6510,0,6510,5978,327.9,5147,5942,5942,0,5942,5942,0,5942,5942,0,5942,5755,4822,4226,5971,17,0,16.806,4,2357.7,30,2357.7,876.3,876.3,0.0,876.3,0.00,213,707.5,594.1,113.44,0,1179.7,1038.2,141.57,85,185,2073,8918,9018,0.0,0,0,9018,0,8561,8478,8448,9228,9328,0,9228,8773,8488,9806,0.0,9806,0,0.0
789,31May1987,3160.5,2956.6,2924.0,9357,8862,9139,823.9,79.53,744.38,716.40,27.973,9835,124.1,219,352.3,10204,0.0,0.0,2511.4,10211,6.0,9860,9878,9621,9621,10251,114.4,14.9,107.4,297.1,95.7,284.9,146.1,7946,7987,24.2,8104,8104,0,8104,7804,0.0,7001,6118,6118,0,6118,6118,0,6118,6118,0,6118,6240,5234,4576,5654,7,7,0.000,7,2345.6,17,2345.6,949.0,949.0,0.0,949.0,0.00,281,684.7,503.3,181.40,0,1886.6,1660.2,226.39,77,177,1706,10872,12415,0.0,0,0,12415,0,10458,10324,10276,10666,12175,0,12075,10165,10041,11439,0.0,12840,0,0.0
790,30Jun1987,1529.0,2033.3,783.0,14958,14345,14545,1020.4,98.65,921.78,887.33,34.451,14933,39.3,88,259.8,15475,0.0,0.0,2297.5,15477,2.3,14947,13783,14916,15066,14944,17.7,5.2,20.7,0.0,30.9,132.4,103.5,11990,12017,15.1,12065,12065,0,12065,11370,1420.6,10266,9861,9861,0,9861,9861,0,9861,9861,0,9861,9870,8563,7708,9021,6,6,0.000,6,3000.0,12,3000.0,1200.0,1200.0,0.0,1200.0,0.00,315,814.4,599.1,215.24,0,2238.5,1969.9,268.62,68,168,799,12211,12161,0.0,0,0,12161,0,11695,11537,11480,12509,12866,0,12766,11944,11812,13409,0.0,13650,0,0.0
791,31Jul1987,3748.8,1994.2,450.0,15054,14413,14498,1066.9,103.11,963.77,927.83,35.942,14804,20.9,38,246.3,15475,0.0,0.0,807.5,15476,0.5,15025,12467,14716,14716,15006,0.0,0.9,4.2,0.0,23.0,100.4,89.4,12133,12148,14.6,12143,12143,0,12143,10946,1661.8,9951,10578,10578,0,10578,10578,0,10578,10578,0,10578,10422,9142,8321,9694,3,3,0.000,3,2923.2,0,2923.2,1197.0,1197.0,0.0,1197.0,0.00,333,801.4,568.4,233.00,0,2423.3,2132.5,290.79,48,48,853,11459,10853,0.0,0,0,10853,0,10977,10805,10744,13346,12117,0,12117,13149,12722,14292,0.0,5000,0,0.0
792,31Aug1987,3749.1,1861.7,450.0,10557,9974,10059,970.1,93.68,876.44,843.58,32.852,10325,13.7,38,214.4,10998,0.0,0.0,1097.2,10999,0.2,10639,10539,10639,10639,10618,0.0,0.1,1.5,0.0,26.3,87.0,81.8,8435,8449,13.7,8470,8470,0,8470,8221,1579.1,7507,7779,7779,0,7779,7779,0,7779,7779,0,7779,7604,6688,6107,7576,9,4,4.989,5,2224.0,0,2224.0,910.1,910.1,0.0,910.1,0.00,274,926.4,752.2,174.20,0,1811.7,1594.3,217.41,55,55,1109,9438,9142,0.0,0,0,9142,0,9041,8913,8867,9140,8844,0,8844,8667,8396,9792,0.0,5000,0,0.0
793,30Sep1987,3196.6,1234.4,450.0,5167,4703,4853,772.2,74.62,697.60,671.05,26.553,5135,18.2,50,212.8,5355,0.0,0.0,604.4,5356,0.9,5191,5169,5191,5191,5182,0.0,0.3,0.6,15.2,28.4,84.3,83.0,4626,4652,14.3,4724,4724,0,4724,4399,40.1,4278,4399,4399,0,4399,4399,0,4399,4399,0,4399,4316,4123,4023,4739,54,54,0.000,54,584.6,12,584.6,207.7,207.7,0.0,207.7,0.00,192,573.7,481.5,92.26,0,959.6,844.4,115.15,59,159,1353,7573,7400,0.0,0,0,7400,0,7337,7269,7245,6897,6724,0,6624,6534,6377,7467,0.0,5000,0,0.0
794,31Oct1987,2445.6,1061.7,373.0,6758,6556,6756,336.2,32.36,303.80,291.28,12.523,7091,32.8,68,235.1,7152,0.0,0.0,0.0,7160,7.2,7069,7069,7069,7069,7218,0.0,1.4,3.2,175.0,36.2,88.3,89.2,6432,6452,20.4,6577,6577,0,6577,6517,642.7,6271,6080,6080,0,6080,6080,0,6080,6080,0,6080,6082,6064,5945,5566,74,74,0.000,74,794.8,0,794.8,256.9,256.9,0.0,256.9,38.68,180,58.2,31.2,27.05,0,281.4,247.6,33.76,38,138,656,7536,7636,0.0,0,0,7636,0,7440,7298,7291,7516,7616,0,7516,7281,7190,7944,0.0,6774,0,0.0
795,30Nov1987,561.7,439.5,300.0,4758,4756,4956,2.0,0.00,2.02,0.00,2.017,5380,105.6,52,266.8,5903,0.0,0.0,0.0,5918,14.4,5924,5924,5924,5924,6208,31.6,8.5,23.1,253.0,54.3,99.0,99.7,5772,5817,33.6,5863,5863,0,5863,5211,0.0,5128,4340,4340,0,4340,4340,0,4340,4340,0,4340,4253,4253,4215,5094,94,94,0.000,94,436.2,11,436.2,119.0,119.0,0.0,119.0,39.99,119,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,653,6703,6713,0.0,0,0,6713,0,6703,6584,6584,7404,7414,0,7404,7259,7169,7770,0.0,6994,0,0.0
796,31Dec1987,360.0,386.5,300.0,3365,3363,3563,1.8,0.00,1.79,0.00,1.789,6737,1117.4,1559,497.5,9018,0.0,0.0,0.0,9116,98.4,9202,9102,9102,9202,11021,971.2,202.3,768.8,847.4,204.0,324.7,318.7,10862,11008,136.4,11075,11075,0,11075,12150,0.0,12150,12062,12062,0,12062,12062,0,12062,12062,0,12062,12062,12062,12062,13421,450,415,34.153,423,158.6,10,158.6,74.5,74.5,0.0,74.5,119.02,402,0.0,0.0,0.00,0,0.0,0.0,0.00,0,539,631,15732,15530,540.9,0,0,16171,0,15732,15330,15330,17395,17678,0,17314,17262,17084,17692,0.0,17031,0,0.0
797,31Jan1988,341.2,382.8,300.0,3329,3328,3528,1.6,0.00,1.63,0.00,1.626,7592,1618.4,1790,655.4,10271,0.0,0.0,0.0,10370,99.8,10531,10381,10381,10531,12235,722.3,207.8,514.5,981.9,243.1,350.6,388.3,12160,13231,161.8,13183,13183,0,13183,16839,0.0,16839,17335,17335,0,17335,17335,0,17335,17335,0,17335,17106,17106,17106,17106,502,485,16.263,489,74.8,909,74.8,42.3,42.3,0.0,42.3,0.47,2214,0.0,0.0,0.00,2455,0.0,0.0,0.00,2455,4847,1093,19776,15530,4785.9,1602,0,22018,0,19776,19776,19776,21928,22715,0,21825,21815,21662,22259,0.0,18432,0,0.0
798,29Feb1988,290.3,506.9,300.0,3328,3327,3527,1.4,0.00,1.39,0.00,1.391,4773,252.7,601,391.4,4765,0.0,0.0,0.0,4809,43.3,4848,4698,4698,4848,5794,480.7,82.3,398.4,464.4,105.5,179.4,179.6,5728,5828,73.0,5789,5789,0,5789,6003,0.0,6003,6682,6682,0,6682,6682,0,6682,6682,0,6682,6430,6430,6430,7214,302,283,19.124,288,66.1,28,66.1,33.1,33.1,0.0,33.1,2.13,330,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,1037,9304,9154,0.0,0,0,9254,0,9304,8974,8974,9867,9717,0,9717,9738,9647,10270,0.0,10107,0,0.0
799,31Mar1988,532.1,913.2,300.0,4094,3898,4098,377.0,36.27,340.72,325.76,14.962,5031,255.2,328,350.0,5170,0.0,0.0,563.2,5191,20.8,5215,4542,5172,5215,5941,287.7,55.6,240.1,463.0,93.8,210.0,195.7,5868,5961,66.4,6085,6085,0,6085,6178,0.0,6160,5900,5900,0,5900,5900,0,5900,5900,0,5900,5998,5913,5861,5782,234,234,0.000,234,80.7,26,80.7,31.5,31.5,0.0,31.5,0.00,52,168.8,117.1,51.74,0,538.3,473.7,64.60,62,162,1241,6932,6888,0.0,0,0,6988,0,6912,6874,6861,7616,7573,0,7573,7389,7218,8074,0.0,8030,0,0.0
800,30Apr1988,899.7,1393.5,540.0,5510,5276,5476,448.7,43.19,405.52,388.04,17.478,6425,306.9,305,337.9,6841,0.0,0.0,682.5,6862,21.0,6855,6855,6855,6855,7464,243.1,83.6,167.7,388.1,118.8,241.9,190.1,5263,5349,56.7,5433,5433,0,5433,5292,0.0,4559,4943,4943,0,4943,4943,0,4943,4943,0,4943,5004,4152,3581,6388,17,0,16.806,4,2232.4,30,2232.4,868.0,868.0,0.0,868.0,0.00,215,265.4,150.4,115.01,0,1196.6,1053.0,143.59,86,186,1762,9511,9611,0.0,0,0,9611,0,9254,9169,9139,10755,10855,0,10755,10373,10148,11321,0.0,11341,0,0.0
801,31May1988,2986.6,1731.1,2924.0,6411,6234,6512,339.6,32.53,307.05,293.39,13.661,7633,348.5,437,336.0,8062,0.0,0.0,1506.6,8068,6.0,7985,7985,7985,7985,8434,170.3,60.8,117.4,301.1,78.0,232.4,145.5,6591,6632,24.1,6710,6710,0,6710,7019,687.1,6398,5595,5595,0,5595,5595,0,5595,5595,0,5595,5648,4814,4262,5260,139,139,0.000,139,1871.5,17,1871.5,740.4,740.4,0.0,740.4,0.00,568,247.7,100.0,147.74,0,1536.9,1352.5,184.43,63,163,1108,8556,9682,0.0,0,0,9682,0,8219,7790,7751,8715,9841,0,9741,8262,8060,9357,0.0,10382,0,0.0
802,30Jun1988,1343.1,1370.0,783.0,12737,12361,12511,720.8,69.41,651.38,624.33,27.057,13148,154.0,179,304.7,13653,0.0,0.0,2775.6,13656,2.5,13510,13981,14433,14433,13712,82.2,26.2,64.2,142.1,46.3,198.1,114.6,11043,11060,16.7,11090,11090,0,11090,10467,1995.8,9550,9105,9105,0,9105,9105,0,9105,9105,0,9105,9073,7827,7010,8052,7,7,0.000,7,2704.8,0,2704.8,1109.1,1109.1,0.0,1109.1,0.00,277,404.4,227.7,176.72,0,1838.5,1617.9,220.62,56,156,952,10277,15265,0.0,0,0,15265,0,9835,9705,9658,9932,14930,0,14830,9403,9191,10699,0.0,15068,0,0.0
803,31Jul1988,2947.5,1414.5,450.0,14051,13483,13568,1085.1,104.74,980.36,942.95,37.406,13873,24.9,54,225.2,14777,0.0,0.0,95.1,14777,0.5,14570,12401,14564,14564,14557,6.5,5.2,9.2,0.0,25.7,112.3,85.1,12064,12078,13.9,12056,12056,0,12056,11566,908.9,10697,11067,11067,0,11067,11067,0,11067,11067,0,11067,10904,9625,8804,9652,3,3,0.000,3,2544.2,0,2544.2,1039.1,1039.1,0.0,1039.1,0.00,333,752.5,519.6,232.94,0,2423.3,2132.5,290.79,48,48,839,12573,12519,0.0,0,0,12519,0,12161,11989,11928,12080,12026,0,12026,11522,11336,12891,0.0,5000,0,0.0
804,31Aug1988,1574.2,1390.7,450.0,8918,8411,8496,970.8,93.51,877.25,841.47,35.780,8758,15.5,38,208.1,8955,0.0,0.0,829.8,8955,0.2,8748,8302,8748,8748,8727,0.0,1.3,1.9,0.0,27.1,89.4,77.8,6890,6903,13.1,6904,6904,0,6904,7229,2213.1,6605,6611,6611,0,6611,6611,0,6611,6611,0,6611,6394,5478,4897,6014,12,4,7.932,6,1878.1,0,1878.1,752.4,752.4,0.0,752.4,0.00,274,1067.8,893.7,174.16,0,1811.7,1594.3,217.41,55,55,1123,7956,7913,0.0,0,0,7913,0,7618,7489,7443,7416,7373,0,7373,6941,6813,8173,0.0,5000,0,0.0
805,30Sep1988,1199.2,936.2,450.0,4788,4384,4534,774.7,74.62,700.12,671.05,29.074,4796,14.5,41,206.6,4705,0.0,0.0,628.4,4706,0.8,4706,4675,4706,4706,4689,0.0,0.6,0.6,7.1,28.2,83.6,75.8,4179,4204,13.1,4288,4288,0,4288,3858,540.2,3753,3729,3729,0,3729,3729,0,3729,3729,0,3729,3676,3484,3391,4069,65,65,0.000,65,538.2,12,538.2,167.3,167.3,0.0,167.3,0.00,192,477.9,385.7,92.24,0,959.6,844.4,115.15,59,159,1235,6861,6738,0.0,0,0,6738,0,6660,6592,6568,6207,6084,0,5984,5854,5757,6812,0.0,5000,0,0.0
806,31Oct1988,572.2,1036.3,373.0,5537,5330,5530,396.8,38.06,358.77,343.00,15.776,5817,26.5,60,200.1,5742,0.0,0.0,0.0,5748,6.2,5694,5694,5694,5694,5800,0.0,1.6,2.3,131.6,34.5,84.1,76.8,5070,5087,17.6,5209,5209,0,5209,4931,884.7,4713,4543,4543,0,4543,4543,0,4543,4543,0,4543,4542,4508,4401,4116,53,53,0.000,53,741.4,0,741.4,206.7,206.7,0.0,206.7,46.03,93,231.3,188.0,43.31,0,450.5,396.4,54.06,61,161,452,5346,5446,0.0,0,0,5446,0,5226,5194,5182,5889,5989,0,5889,5640,5546,6360,0.0,6046,0,0.0
807,30Nov1988,371.0,327.7,300.0,3366,3364,3564,2.2,0.00,2.18,0.00,2.185,5089,701.8,508,314.8,6345,0.0,0.0,0.0,6371,26.1,6383,6283,6283,6383,7125,292.8,40.1,252.7,448.9,94.7,172.8,181.4,6716,6788,61.1,6852,6852,0,6852,6867,0.0,6790,6625,6625,0,6625,6625,0,6625,6625,0,6625,6562,6562,6526,6511,178,143,35.292,151,408.4,11,408.4,94.8,94.8,0.0,94.8,47.60,87,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,416,8203,8203,0.0,0,0,8203,0,8203,8116,8116,9681,9680,0,9580,9540,9445,10049,0.0,7988,0,0.0
808,31Dec1988,371.5,311.6,300.0,3350,3349,3549,2.0,0.00,1.95,0.00,1.952,4454,366.9,249,289.2,4887,0.0,0.0,0.0,4924,37.4,4933,4833,4833,4933,5403,126.6,19.5,107.1,343.7,85.9,136.7,121.2,5199,5261,51.9,5277,5277,0,5277,5489,0.0,5466,5843,5843,0,5843,5843,0,5843,5843,0,5843,5729,5729,5718,6349,159,125,34.153,133,203.9,10,203.9,83.1,83.1,0.0,83.1,141.91,185,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,514,8080,7980,0.0,0,0,8080,0,8080,7895,7895,9713,9613,0,9613,9580,9486,10072,0.0,9944,0,0.0
809,31Jan1989,680.7,319.5,300.0,3360,3359,3559,1.8,0.00,1.79,0.00,1.789,5262,772.8,544,386.5,5891,0.0,0.0,0.0,5934,42.9,5961,5811,5811,5961,6695,256.6,35.2,221.4,476.6,126.8,182.9,166.9,6567,6647,69.6,6700,6700,0,6700,7034,0.0,7008,7870,7870,0,7870,7870,0,7870,7870,0,7870,7823,7823,7811,8421,188,172,16.263,176,127.4,10,127.4,52.3,52.3,0.0,52.3,0.47,222,0.0,0.0,0.00,61,0.0,0.0,0.00,61,161,541,11175,11025,0.0,0,0,11125,0,11175,11014,11014,12010,11860,0,11860,11897,11802,12389,0.0,12211,0,0.0
810,28Feb1989,409.1,469.2,300.0,3356,3355,3555,1.6,0.00,1.62,0.00,1.621,4584,388.2,303,338.1,4606,0.0,0.0,0.0,4646,40.6,4658,4508,4508,4658,5339,241.7,23.8,217.9,439.5,100.4,170.7,168.4,5261,5357,68.4,5378,5378,0,5378,4646,0.0,4642,5114,5114,0,5114,5114,0,5114,5114,0,5114,4999,4960,4938,5850,1422,1403,19.807,1407,78.3,28,78.3,37.9,37.9,0.0,37.9,1.51,305,0.0,0.0,0.00,62,0.0,0.0,0.00,62,162,816,8899,8749,0.0,0,0,8849,0,8899,8656,8656,9326,9176,0,9176,9187,9092,9742,0.0,9592,0,0.0
811,31Mar1989,343.5,611.4,300.0,3354,3353,3553,2.1,0.00,2.11,0.00,2.114,10753,3235.8,2604,1359.3,14067,0.0,0.0,0.0,14205,137.4,14319,14169,14169,14319,18424,1395.5,256.3,1139.2,2710.3,437.1,978.2,1295.0,18405,18870,439.5,18943,18943,0,18943,21490,0.0,21490,23113,23113,0,23113,23113,0,23113,18000,5113,19269,19292,19280,19280,19280,1244,1226,17.890,5074,19.5,25,19.5,12.1,12.1,0.0,12.1,0.00,1923,0.0,0.0,0.00,1184,0.0,0.0,0.00,1184,5589,1705,32893,15530,4785.9,11238,5407,37061,0,32893,32155,32155,42192,39846,0,42068,42123,41942,42562,0.0,30719,0,0.0
