A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
745,30Sep1983,3354,3208,450,12694,12261,12411,506,48,458,435,23,13128,130,164,423,13451,0,0,0,13453,2,13239,13522,20,9,19,288,57,168,190,12948,13006,35,13133,13133,0,13133,13545,992,13417,14432,14432,0,14432,14432,0,14432,14432,0,14432,14462,14305,14224,13891,121,39,82,94,595,23,595,234,234,0,234,0,172,343,271,72,0,790,695,95,49,49,3256,0,21626,12533,3977,5116,0,0,0,21408,21355,21336,23527,23099,0,23527,23527,23527,23387,23326,24344,0,0,0,23916,24344,24344,24344,0,5000,21081,3263,0,0,0,0,5000,5000,5000
746,31Oct1983,2390,1378,373,9550,9345,9545,240,23,217,205,12,10304,146,190,424,10467,0,0,0,10480,13,10294,10656,21,10,18,367,65,160,186,10077,10641,38,10709,10709,0,10709,11261,0,11123,11450,11450,0,11450,11450,0,11450,11450,0,11450,11345,11242,11171,10758,223,155,68,193,588,526,588,206,206,0,206,27,68,191,161,30,0,330,291,40,45,45,1708,0,15912,12533,3379,0,0,0,0,15784,15762,15754,17513,17420,0,17513,17513,17513,17408,17378,18148,0,0,0,18055,18148,18148,18148,0,7000,18148,0,0,0,0,0,7000,7000,7000
747,30Nov1983,2370,3280,300,13791,13788,13988,3,0,3,0,3,17594,1041,1687,878,20225,0,0,0,20318,93,20448,23071,1097,180,917,1526,293,535,698,22529,24634,218,24714,24714,0,24714,25677,0,25542,25965,25965,0,25965,25965,0,25965,18000,7965,19977,19966,19876,19813,19813,608,573,35,6569,543,1888,543,151,151,0,151,0,606,0,0,0,2830,0,0,0,2830,11435,2855,0,39710,12533,3977,20549,10509,0,0,39710,39710,39710,50371,55281,0,50371,50371,50371,50293,50263,50872,0,0,0,55782,50872,50872,50872,0,8079,21081,16340,13451,0,0,0,8079,8079,8079
748,31Dec1983,4896,4638,4922,24702,24700,24900,2,0,2,0,2,35858,3929,5428,1602,42290,0,0,0,42833,543,43108,48810,2287,649,1638,3415,678,1080,1657,48652,54241,753,54203,54203,0,54203,62049,0,62049,62657,60000,2657,61776,30000,31776,37376,18000,19376,22810,22643,22643,22643,22643,2465,26831,34,41405,158,4836,158,74,74,0,74,0,4057,0,0,0,3325,0,0,0,3325,56790,3197,0,62439,12533,3977,20549,24932,32565,19331,62439,61707,61707,75843,73000,34941,75811,75811,75811,75771,75766,76339,0,0,0,77906,76307,76307,76307,0,35292,21081,16340,38918,0,0,0,35292,35292,35292
749,31Jan1984,1994,2439,300,7603,7600,7800,2,0,2,0,2,10846,786,1429,831,12032,0,0,0,12147,115,12275,14163,669,166,503,1218,267,385,566,14023,15099,187,14843,14843,0,14843,16175,7,16143,18747,18747,0,18747,18747,0,18747,18000,747,18185,18036,18015,18000,18000,688,672,16,1237,140,889,140,62,62,0,62,1,239,0,0,0,6460,0,0,0,6460,10338,3147,0,37447,12533,3977,20549,4264,0,0,37447,37447,37447,44427,45979,0,44427,44427,44427,44359,44359,44927,0,0,0,46479,44927,44927,44927,0,25878,21081,16340,7506,0,0,0,25878,25878,25878
750,29Feb1984,289,2241,300,4213,4211,4585,2,0,2,0,2,7072,981,835,671,8080,0,0,0,8175,95,8217,9619,431,86,345,971,196,333,442,9553,9746,161,9992,9992,0,9992,10210,0,10210,10983,10983,0,10983,10983,0,10983,10983,0,10983,10977,10977,10977,11923,2919,2900,19,2904,66,33,66,33,33,0,33,0,0,0,0,0,302,0,0,0,302,2351,2373,0,28660,12533,3977,14198,0,0,0,28660,28660,28660,33945,34998,0,33945,33945,33945,33872,33871,34479,0,0,0,35532,34479,34479,34479,0,23278,21081,13398,0,0,0,0,23278,23278,23278
751,31Mar1984,976,1255,300,10350,10348,10548,2,0,2,0,2,12704,690,790,676,13862,0,0,0,13935,73,13937,15656,524,89,443,1207,178,398,631,15596,15846,232,16033,16033,0,16033,14958,0,14948,16110,16110,0,16110,16110,0,16110,16110,0,16110,16236,16189,16167,16171,686,669,18,673,61,19,61,28,28,0,28,0,570,110,97,13,759,137,120,16,775,1293,3032,0,31145,12533,3977,15153,0,0,0,31129,31119,31115,34010,33473,0,34010,34010,34010,33918,33889,34632,0,0,0,34095,34632,34632,34632,0,18555,21081,13551,0,0,0,0,18555,18555,18555
752,30Apr1984,758,3046,460,4453,4155,4355,388,37,351,334,16,6055,516,574,609,6127,0,0,0,6168,41,5449,6512,303,56,256,782,161,328,433,5988,6117,111,6208,6208,0,6208,6580,2137,6346,8664,8664,0,8664,8664,0,8664,8664,0,8664,8637,8441,8308,9170,17,0,17,4,551,18,551,214,214,0,214,0,248,973,824,148,0,1536,1352,184,111,111,3542,0,14770,12533,2237,0,0,0,0,14350,14241,14202,16229,16167,0,16229,16229,16229,15729,15581,16983,0,0,0,16921,16983,16983,16983,0,11866,16983,0,0,0,0,0,11866,11866,11866
753,31May1984,4686,3138,4709,7893,7242,7442,847,81,766,733,33,8869,417,360,651,8934,0,0,1885,8948,14,8015,8862,199,25,182,667,144,428,348,6575,6647,55,6817,6817,0,6817,7344,3136,6313,6162,6162,0,6162,6162,0,6162,6162,0,6162,6267,5268,4608,5152,20,0,20,6,2331,17,2331,920,920,0,920,0,289,818,629,189,0,1956,1722,235,80,80,3936,0,10709,10709,0,0,0,0,0,10286,10147,10097,12666,12666,0,12666,12666,12666,12492,12375,13762,0,0,0,13762,13762,13762,13762,0,10891,13762,0,0,0,0,0,10891,10891,10891
754,30Jun1984,2824,2184,2526,9989,9279,9597,925,89,836,800,35,10485,197,143,548,10696,0,0,4558,10702,6,9641,10080,67,12,63,393,80,342,242,7797,7852,43,7956,7956,0,7956,8235,4204,7241,7142,7142,0,7142,7142,0,7142,7142,0,7142,7291,6348,5729,5946,12,12,0,12,2327,12,2327,945,945,0,945,0,312,777,566,212,0,2190,1927,263,66,66,3501,0,12250,12533,668,0,0,0,0,11766,11610,11554,13354,14467,0,14486,14486,13337,12830,12692,14202,0,0,0,15316,15334,15334,14185,0,10538,14202,0,0,0,0,0,10839,10839,10839
755,31Jul1984,2599,2165,1102,16102,15266,15416,1085,105,980,943,37,15958,63,83,397,16479,0,0,4530,16480,1,15303,15379,10,4,14,86,45,198,163,12901,12931,30,12994,12994,0,12994,12576,205,11460,11138,11138,0,11138,11138,0,11138,11138,0,11138,11145,10009,9279,10310,5,5,0,5,2528,0,2528,995,995,0,995,0,334,1040,806,234,0,2423,2132,291,48,48,2663,0,20417,12533,3977,4263,0,0,0,19931,19758,19696,23034,22837,0,23291,23291,23291,22838,22715,24273,0,0,0,24075,24529,24529,24529,0,5000,21081,3192,0,0,0,0,5000,5000,5000
756,31Aug1984,2369,2034,870,8964,8252,8402,927,89,838,803,35,8863,47,66,348,9092,0,0,2226,9093,1,8217,8279,0,2,4,84,43,142,137,6179,6208,30,6218,6218,0,6218,6385,729,5521,6203,6203,0,6203,6203,0,6203,6203,0,6203,6046,5174,4622,5891,67,67,0,67,2136,0,2136,874,874,0,874,0,267,1372,1204,167,0,1732,1524,208,52,52,2440,0,14519,12533,980,0,0,0,0,14131,14008,13964,15782,14750,0,14777,16089,16089,15326,15162,16532,0,0,0,15500,15527,16839,16839,0,5000,16532,0,0,0,0,0,5000,5000,5000
757,30Sep1984,2944,1352,870,8663,8132,8282,691,66,625,598,27,8750,48,98,322,8954,0,0,0,8956,2,8728,8837,0,2,3,134,44,129,129,8234,8287,30,8407,8407,0,8407,8436,0,8296,8721,8721,0,8721,8721,0,8721,8721,0,8721,8752,8561,8463,8630,121,121,0,121,630,23,630,250,250,0,250,0,184,649,566,84,0,865,762,104,53,53,2124,0,17997,11321,0,0,0,0,0,17765,17703,17681,19460,12130,0,12130,19352,19352,19323,19201,20300,0,0,0,12752,12752,20192,20192,0,5000,20300,0,0,0,0,0,5000,5000,5000
758,31Oct1984,1122,850,373,5116,5100,5300,20,2,19,15,4,5983,174,144,365,6519,0,0,0,6531,12,6432,6788,14,6,16,357,59,144,154,6238,6279,33,6328,6328,0,6328,6505,0,6380,6450,6450,0,6450,6450,0,6450,6450,0,6450,6344,6256,6195,5861,234,234,0,234,551,7,551,189,189,0,189,157,17,139,122,17,1177,172,152,21,1201,1201,1310,0,9740,8736,0,0,0,0,0,9691,9679,9675,11741,10737,0,10737,11741,11741,11550,11471,12176,0,0,0,11172,11172,12176,12176,0,7000,12176,0,0,0,0,0,7000,7000,7000
759,30Nov1984,287,398,300,10432,10430,10630,2,0,2,0,2,14392,1337,1829,597,16789,0,0,0,16848,59,16978,18729,849,181,668,902,173,315,415,18188,18631,138,18722,18722,0,18722,19268,0,19135,19963,19963,0,19963,19963,0,19963,18000,1963,18487,18508,18420,18357,18357,392,357,35,1841,541,306,541,151,151,0,151,83,1143,0,0,0,1798,0,0,0,1798,2698,1475,0,21625,12533,3977,6015,0,0,0,21625,21625,21625,26643,27058,0,26643,26643,26643,26564,26535,27143,0,0,0,27559,27143,27143,27143,0,22183,21081,6062,0,0,0,0,22183,22183,22183
760,31Dec1984,294,381,300,5702,5700,5900,2,0,2,0,2,8147,620,1089,538,8861,0,0,0,8919,58,8958,9938,416,91,325,564,127,203,234,9686,10326,80,10269,10269,0,10269,12006,0,11959,13040,13040,0,13040,13040,0,13040,13040,0,13040,12785,12754,12733,13535,276,241,34,249,252,560,252,102,102,0,102,0,493,0,0,0,0,0,0,0,0,214,1083,0,17687,12533,3977,1391,0,0,0,17687,17194,17194,21513,21531,0,21513,21513,21513,21440,21435,22009,0,0,0,22027,22009,22009,22009,0,19766,21081,928,0,0,0,0,19766,19766,19766
761,31Jan1985,1373,401,300,3365,3363,3563,2,0,2,0,2,4619,236,420,399,4881,0,0,0,4910,29,4935,5535,193,32,161,407,100,145,162,5412,5469,47,5521,5521,0,5521,5895,0,5872,6414,6414,0,6414,6414,0,6414,6414,0,6414,6376,6361,6350,7025,181,165,16,169,124,10,124,57,57,0,57,1,203,0,0,0,0,0,0,0,0,0,1001,0,10192,10192,0,0,0,0,0,10192,9989,9989,12122,12122,0,12122,12122,12122,12001,11995,12570,0,0,0,12570,12570,12570,12570,0,12567,12570,0,0,0,0,0,12567,12567,12567
762,28Feb1985,394,285,300,3412,3411,3611,2,0,2,0,2,5080,468,610,391,5789,0,0,0,5869,80,5907,6859,344,77,267,608,131,224,253,6791,6953,135,7112,7112,0,7112,6947,0,6947,7528,7528,0,7528,7528,0,7528,7528,0,7528,7698,7698,7698,8596,2664,2645,20,2649,68,28,68,34,34,0,34,0,312,0,0,0,0,0,0,0,0,149,1274,0,15384,12533,3001,0,0,0,0,15384,15073,15073,16950,17017,0,16950,16950,16950,16803,16803,17432,0,0,0,17499,17432,17432,17432,0,16710,17432,0,0,0,0,0,16710,16710,16710
763,31Mar1985,457,520,300,3375,3373,3573,2,0,2,0,2,4910,475,449,413,5645,0,0,0,5674,28,5699,6518,264,57,207,555,100,224,231,6499,6614,90,6697,6697,0,6697,6848,3,6848,7222,7222,0,7222,7222,0,7222,7222,0,7222,7278,7278,7278,8038,326,308,18,312,20,25,20,12,12,0,12,0,649,0,0,0,0,0,0,0,0,12,1638,0,11845,11857,0,0,0,0,0,11845,11196,11196,13081,13093,0,13081,13081,13081,12957,12871,13512,0,0,0,13524,13512,13512,13512,0,13439,13512,0,0,0,0,0,13439,13439,13439
764,30Apr1985,914,2009,540,3374,2882,3082,628,60,568,542,26,4639,423,630,504,4896,0,0,327,4925,29,4546,5731,521,88,441,687,158,323,337,5285,5381,77,5455,5455,0,5455,5560,3286,5363,6415,6415,0,6415,6415,0,6415,6415,0,6415,6476,6321,6216,7175,17,0,17,4,470,18,470,183,183,0,183,0,172,222,150,72,0,763,671,92,55,55,3248,0,11807,11807,0,0,0,0,0,11451,11398,11379,12439,12439,0,12439,12439,12439,11983,11835,13124,0,0,0,13124,13124,13124,13124,0,13110,13124,0,0,0,0,0,13110,13110,13110
765,31May1985,3238,2315,2924,9530,8913,9113,762,73,689,658,31,9952,166,248,426,10364,0,0,2155,10372,8,9575,9923,129,23,113,240,80,237,170,7626,7685,31,7774,7774,0,7774,8093,3937,7068,6375,6375,0,6375,6375,0,6375,6375,0,6375,6420,5486,4874,4985,16,16,0,16,2340,28,2340,924,924,0,924,0,257,548,391,157,0,1664,1464,200,68,68,3010,0,11186,12533,237,0,0,0,0,10760,10644,10603,12280,13020,0,13026,13026,12280,11768,11652,13040,0,0,0,13781,13787,13787,13040,0,13039,13040,0,0,0,0,0,13751,13751,13751
766,30Jun1985,1528,1815,783,12676,11954,12272,894,86,808,772,36,12821,68,141,341,13163,0,0,3889,13166,4,12017,12068,36,9,35,36,37,160,115,9405,9441,24,9469,9469,0,9469,9118,5125,7937,7665,7665,0,7665,7665,0,7665,7665,0,7665,7708,6600,5873,6646,13,13,0,13,2708,12,2708,1099,1099,0,1099,0,310,975,765,210,0,2220,1954,266,67,67,1816,0,12982,12533,2433,0,0,0,0,12469,12315,12260,14732,15645,0,15712,15712,14232,14167,14038,15595,0,0,0,16509,16576,16576,15095,0,15178,15595,0,0,0,0,0,15810,15810,15810
767,31Jul1985,3749,1924,450,12960,12107,12257,1049,101,948,911,37,12606,26,58,265,13070,0,0,3353,13071,1,11816,11796,0,2,6,0,26,113,97,9307,9327,21,9351,9351,0,9351,8920,801,7826,8161,8161,0,8161,8161,0,8161,8161,0,8161,8116,7016,6310,7553,5,5,0,5,2538,0,2538,1040,1040,0,1040,0,329,805,577,229,0,2423,2132,291,48,48,1286,0,18187,12533,3977,1290,0,0,0,17691,17523,17462,18691,17775,0,17965,17965,17965,18125,18002,19559,0,0,0,18643,18833,18833,18833,0,5000,19559,0,0,0,0,0,5000,5000,5000
768,31Aug1985,3900,1822,870,11208,10450,10600,936,90,847,809,37,10922,19,50,253,11303,0,0,1823,11304,0,10313,10292,0,1,2,0,30,99,90,8427,8448,20,8491,8491,0,8491,8223,1848,7457,7060,7060,0,7060,7060,0,7060,7060,0,7060,6977,6210,5724,7010,10,10,0,10,1904,0,1904,778,778,0,778,0,270,1418,1248,170,5,1802,1586,216,60,60,1584,0,9845,8258,0,0,0,0,0,9442,9317,9272,10327,8663,0,8663,8663,8663,9850,9729,11112,0,0,0,9448,9448,9448,9448,0,5000,11112,0,0,0,0,0,5000,5000,5000
769,30Sep1985,2174,1161,870,4775,4565,4715,260,25,235,223,12,5173,97,83,279,5751,0,0,0,5752,2,5434,5577,2,5,6,167,41,122,114,5030,5069,28,5133,5133,0,5133,5123,0,5014,4406,4406,0,4406,4406,0,4406,4406,0,4406,4348,4213,4143,5062,125,125,0,125,566,12,566,220,220,0,220,0,179,409,330,79,0,839,738,101,52,52,1928,0,9653,9490,0,0,0,0,0,9439,9381,9360,10152,9990,0,9990,9990,9990,9811,9714,10755,0,0,0,10593,10593,10593,10593,0,5000,10755,0,0,0,0,0,5000,5000,5000
770,31Oct1985,1127,864,373,5761,5706,5906,67,6,61,56,5,6443,114,112,311,6805,0,0,0,6814,9,6631,6875,9,5,12,261,46,112,112,6285,6316,27,6431,6431,0,6431,6320,0,6179,5670,5670,0,5670,5670,0,5670,5670,0,5670,5696,5588,5516,5425,159,159,0,159,594,4,594,208,208,0,208,157,91,75,43,32,0,335,295,40,45,45,806,0,8282,8282,0,0,0,0,0,8193,8153,8145,8706,8706,0,8706,8706,8706,8476,8446,9191,0,0,0,9191,9191,9191,9191,0,7000,9191,0,0,0,0,0,7000,7000,7000
771,30Nov1985,804,310,300,5146,5144,5344,2,0,2,0,2,6234,332,107,451,6976,0,0,0,7000,24,7010,7512,48,14,34,453,98,179,177,6892,6959,56,7025,7025,0,7025,6427,0,6253,5239,5239,0,5239,5239,0,5239,5239,0,5239,5218,5104,5024,5797,154,154,0,154,620,11,620,176,176,0,176,83,168,0,0,0,0,0,0,0,0,3,898,0,8757,8760,0,0,0,0,0,8757,8589,8589,10295,10298,0,10295,10295,10295,10139,10109,10718,0,0,0,10721,10718,10718,10718,0,7000,10718,0,0,0,0,0,7000,7000,7000
772,31Dec1985,297,298,300,3361,3359,3559,2,0,2,0,2,5058,686,389,425,6288,0,0,0,6344,56,6366,7103,209,50,159,529,113,180,235,6879,6967,78,7025,7025,0,7025,7500,0,7467,7719,7719,0,7719,7719,0,7719,7719,0,7719,7739,7718,7703,8911,235,201,34,209,224,10,224,94,94,0,94,0,0,0,0,0,158,0,0,0,158,290,1349,0,13764,12533,1363,0,0,0,0,13764,13764,13764,15721,15816,0,15721,15721,15721,15577,15572,16145,0,0,0,16240,16145,16145,16145,0,14622,16145,0,0,0,0,0,14622,14622,14622
773,31Jan1986,542,291,300,3364,3362,3562,2,0,2,0,2,6547,1288,1119,579,8779,0,0,0,8895,116,9014,10819,666,154,512,1138,262,378,498,10744,11129,188,11168,11168,0,11168,11616,0,11616,11237,11237,0,11237,11237,0,11237,11237,0,11237,11178,11178,11178,12985,554,537,16,541,75,197,75,42,42,0,42,0,1121,0,0,0,188,0,0,0,188,689,1684,0,18994,12533,3977,2985,0,0,0,18994,18060,18060,23147,23353,0,23147,23147,23147,23078,23078,23647,0,0,0,23852,23647,23647,23647,0,21140,21081,2566,0,0,0,0,21140,21140,21140
774,28Feb1986,253,4074,300,47161,47159,47539,2,0,2,0,2,61530,4634,7438,1919,67177,0,0,0,68023,846,68566,78780,4606,1123,3483,5608,1026,1744,2838,78712,87825,1425,87814,87814,0,87814,91968,0,91968,94878,60000,34878,83315,30000,53315,42376,18000,24376,24051,23922,23922,23922,23958,17028,57948,20,76277,68,7688,68,34,34,0,34,0,5570,0,0,0,12394,0,0,0,12394,115142,5216,0,65435,12533,3977,20549,24932,32565,51110,65435,65435,65435,77021,73000,64898,77021,77021,77021,76944,76944,77574,0,0,0,81743,77574,77574,77574,0,28947,21081,16340,40153,0,0,0,28947,28947,28947
775,31Mar1986,728,5044,758,19654,19653,19853,2,0,2,0,2,27367,2741,3473,1301,32947,0,0,0,33121,174,33308,37414,1668,421,1247,2439,365,817,1257,37395,39623,555,39064,39064,0,39064,42770,0,42770,50521,50521,0,50521,30000,20521,34763,18000,16763,22161,21866,21866,21866,21866,1362,17102,18,29708,20,1673,20,12,12,0,12,0,1798,0,0,0,6745,0,0,0,6745,45975,6040,0,61447,12533,3977,20549,24932,32565,4835,61447,61447,61447,71498,73000,25761,71498,71498,71498,71426,71422,71994,0,0,0,76747,71994,71994,71994,0,13000,21081,16340,34573,0,0,0,13000,13000,13000
776,30Apr1986,2749,2317,460,3310,2973,3173,452,43,409,390,19,5077,492,753,659,5285,0,0,0,5326,41,5114,6461,461,102,367,913,181,368,396,6049,6178,111,6281,6281,0,6281,7382,389,7207,8223,8223,0,8223,8223,0,8223,8223,0,8223,8086,7963,7876,9330,17,0,17,4,420,18,420,164,164,0,164,0,159,460,401,59,0,627,552,75,45,45,5741,0,17118,12533,3977,608,0,0,0,16822,16778,16763,20519,20372,0,20519,20519,20519,20371,20131,21314,0,0,0,21167,21314,21314,21314,0,12279,21081,233,0,0,0,0,12279,12279,12279
777,31May1986,4692,3272,4709,7699,7276,7476,552,53,499,477,22,8941,432,404,628,9430,0,0,0,9450,20,8847,9721,204,43,169,693,133,397,313,7506,7616,82,7977,7977,0,7977,7777,481,6784,5527,5527,0,5527,5527,0,5527,5527,0,5527,5713,4865,4299,5285,92,73,20,78,2245,28,2245,859,859,0,859,0,267,249,100,149,0,1579,1390,190,64,64,7470,0,9645,9645,0,0,0,0,0,9221,9093,9054,12372,12372,0,12372,12372,12372,12194,12067,13451,0,0,0,13451,13451,13451,13451,0,10765,13451,0,0,0,0,0,10765,10765,10765
778,30Jun1986,3268,2814,2526,9788,9003,9321,1025,99,926,887,39,10155,137,208,489,10397,0,0,1882,10403,6,9353,9706,63,17,54,312,75,321,187,7472,7523,40,7733,7733,0,7733,7701,2853,6682,5680,5680,0,5680,5680,0,5680,5680,0,5680,5876,4920,4293,5523,24,0,24,4,2279,12,2279,892,892,0,892,0,311,866,655,211,0,2238,1970,269,68,68,8670,0,8455,8453,0,0,0,0,0,7922,7767,7711,9747,9745,0,9745,9745,9747,9167,9036,10623,0,0,0,10621,10621,10621,10623,0,9458,10623,0,0,0,0,0,9457,9457,9457
779,31Jul1986,3175,2258,1102,11077,10243,10393,1085,105,980,943,37,10884,56,82,352,11282,0,0,6015,11283,1,10135,10178,10,6,12,53,43,188,143,7612,7641,29,7773,7773,0,7773,7323,2609,6192,5857,5857,0,5857,5857,0,5857,5857,0,5857,5925,4788,4059,5766,5,5,0,5,2617,0,2617,1072,1072,0,1072,0,329,626,398,229,0,2423,2132,291,48,48,3969,0,11602,12533,2247,0,0,0,0,11100,10931,10871,15481,15505,0,15505,15505,15505,15279,15147,16709,0,0,0,16733,16733,16733,16733,0,5000,16709,0,0,0,0,0,5000,5000,5000
780,31Aug1986,2944,2088,870,10284,9537,9687,975,94,881,844,37,10103,35,58,322,10304,0,0,3694,10304,0,9387,9379,0,2,4,13,37,121,124,7179,7204,25,7305,7305,0,7305,7118,3740,6194,5540,5540,0,5540,5540,0,5540,5540,0,5540,5544,4619,4033,5610,10,10,0,10,2241,0,2241,917,917,0,917,0,271,630,459,171,0,1812,1594,217,55,55,2161,0,10828,10602,0,0,0,0,0,10414,10289,10244,11738,11512,0,11512,11950,11950,11253,11122,12521,0,0,0,12296,12296,12734,12734,0,5000,12521,0,0,0,0,0,5000,5000,5000
781,30Sep1986,2224,1346,870,4600,4388,4538,277,27,251,239,12,5119,96,103,382,5413,0,0,1422,5415,2,5300,5564,22,4,25,269,46,136,146,4987,5045,34,5130,5130,0,5130,4856,0,4736,5003,5003,0,5003,5003,0,5003,5003,0,5003,4981,4828,4750,5610,125,125,0,125,587,23,587,229,229,0,229,0,177,288,211,77,0,813,716,98,50,50,1799,0,15711,11629,0,0,0,0,0,15520,15463,15443,17401,12906,0,12906,17338,17338,17272,17169,18168,0,0,0,13482,13482,18105,18105,0,5000,18168,0,0,0,0,0,5000,5000,5000
782,31Oct1986,996,1177,373,5065,4823,5023,316,30,286,272,14,5611,110,118,359,6027,0,0,0,6037,11,5836,6088,21,5,24,256,53,129,133,5493,5524,30,5635,5635,0,5635,5584,0,5440,5605,5605,0,5605,5605,0,5605,5605,0,5605,5579,5465,5391,5181,249,249,0,249,605,0,605,213,213,0,213,156,93,301,258,43,0,454,399,54,62,62,1464,0,10422,9986,0,0,0,0,0,10296,10264,10253,12097,11661,0,11661,12097,12097,11833,11799,12610,0,0,0,12174,12174,12610,12610,0,7000,12610,0,0,0,0,0,7000,7000,7000
783,30Nov1986,549,640,300,9074,8997,9197,100,9,90,85,6,9738,115,73,353,9803,0,0,0,9822,19,9817,10142,19,7,21,322,67,123,132,9312,9367,44,9441,9441,0,9441,8713,265,8443,8203,8203,0,8203,8203,0,8203,8203,0,8203,8177,8001,7877,8170,159,159,0,159,832,11,832,243,243,0,243,82,94,49,42,7,0,76,67,9,9,9,990,0,11076,7812,0,0,0,0,0,11070,11020,11018,13502,10067,0,10067,10067,10067,13315,13315,13956,0,0,0,10520,10520,10520,10520,0,7000,13956,0,0,0,0,0,7000,7000,7000
784,31Dec1986,553,393,300,4445,4443,4643,2,0,2,0,2,5203,132,84,344,5493,0,0,0,5534,42,5538,5913,42,8,35,333,76,121,136,5643,5711,58,5719,5719,0,5719,5514,0,5458,5706,5706,0,5706,5706,0,5706,5706,0,5706,5623,5587,5561,6009,128,128,0,128,270,10,270,108,108,0,108,0,63,0,0,0,0,0,0,0,0,0,659,0,11669,11669,0,0,0,0,0,11669,11606,11606,13779,13779,0,13779,13779,13779,13632,13632,14200,0,0,0,14200,14200,14200,14200,0,14199,14200,0,0,0,0,0,14199,14199,14199
785,31Jan1987,551,406,300,3381,3379,3579,2,0,2,0,2,5035,743,256,456,6270,0,0,0,6319,49,6331,6970,134,16,118,505,128,185,192,6895,6985,80,7075,7075,0,7075,6957,0,6957,7576,7576,0,7576,7576,0,7576,7576,0,7576,7617,7617,7617,7955,191,175,16,178,75,10,75,42,42,0,42,1,28,0,0,0,54,0,0,0,54,70,833,0,11322,11337,0,0,0,0,0,11322,11322,11322,12796,12811,0,12796,12796,12796,12683,12683,13252,0,0,0,13267,13252,13252,13252,0,13112,13252,0,0,0,0,0,13112,13112,13112
786,28Feb1987,545,307,300,3377,3376,3576,2,0,2,0,2,6089,1150,825,538,7574,0,0,0,7663,89,7695,9077,507,66,441,876,188,320,367,9009,9186,149,9239,9239,0,9239,10103,0,10103,11561,11561,0,11561,11561,0,11561,11561,0,11561,11532,11527,11527,12322,2761,2741,20,2745,68,28,68,34,34,0,34,0,0,0,0,0,81,0,0,0,81,649,1190,0,19155,12533,3977,3213,0,0,0,19155,19155,19155,20905,21163,0,20905,20905,20905,20766,20766,21396,0,0,0,21654,21396,21396,21396,0,20112,21081,315,0,0,0,0,20112,20112,20112
787,31Mar1987,380,362,300,3349,3348,3548,2,0,2,0,2,7502,1863,1342,749,9663,0,0,0,9747,85,9806,12237,778,133,645,1654,265,592,797,12218,12514,270,12511,12511,0,12511,14778,0,14778,15963,15963,0,15963,15963,0,15963,15963,0,15963,15856,15845,15845,15845,776,759,18,763,20,25,20,12,12,0,12,0,676,0,0,0,982,0,0,0,982,1242,1898,0,20655,12533,3977,4406,0,0,0,20655,20655,20655,22416,22292,0,22416,22416,22416,22292,22260,22856,0,0,0,22732,22856,22856,22856,0,18330,21081,1775,0,0,0,0,18330,18330,18330
788,30Apr1987,925,1749,540,6885,6501,6701,655,63,591,569,23,7900,325,437,436,8022,0,0,211,8052,30,7899,8806,330,45,294,601,141,286,269,8358,8456,80,8449,8449,0,8449,7916,1406,7720,8515,8515,0,8515,8515,0,8515,8515,0,8515,8375,8200,8089,9226,17,0,17,4,466,18,466,181,181,0,181,0,213,708,594,113,0,1180,1038,142,85,85,2162,0,11395,12216,0,0,0,0,0,11038,10955,10925,11861,12682,0,12682,12682,11872,11406,11122,12429,0,0,0,13250,13250,13250,12441,0,12441,12429,0,0,0,0,0,13248,13248,13248
789,31May1987,3165,1874,2924,10385,9902,10102,824,80,744,716,28,10836,126,251,357,11206,0,0,784,11212,6,10982,11382,116,15,109,305,97,289,148,9078,9119,25,9216,9216,0,9216,8916,2014,7896,7013,7013,0,7013,7013,0,7013,7013,0,7013,7061,6056,5398,6597,12,12,0,12,2346,17,2346,949,949,0,949,0,281,685,503,181,0,1887,1660,226,77,77,2017,0,10402,10512,0,0,0,0,0,9988,9854,9807,10478,10678,0,10678,10678,10231,9978,9853,11242,0,0,0,11442,11442,11442,10996,0,10996,11242,0,0,0,0,0,11442,11442,11442
