A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
886,31Jul1995,26,0,6849,6825,6596,0,0,0,0,0,0,0,6525,6171,3246,0,0,0,0,0,0,0,3246,3246,3218,3218,0,0,0,0,0,0,0,3206,3206,3206,2955,2955,2955,0,0,0,0,0,0,0,2947,2776,2771,2771,354,95,78,57,1775,997,1775,1599,1570,1566,1554,1485,1476,1384,1347,885,725,675,653,650,997,992,992,968,963,71,220,4965,4105,145,3252,2451,0,0,0,1268,859,0,0,0,859,0,0,0,0,0,0
887,31Aug1995,22,0,6975,6950,6724,0,0,0,0,0,0,0,6653,6328,3271,0,0,0,0,0,0,0,3271,3271,3248,3248,0,0,0,0,0,0,0,3238,3238,3238,2973,2973,2973,0,0,0,0,0,0,0,2966,2808,2804,2804,325,99,82,60,1815,990,1815,1631,1616,1612,1602,1533,1525,1355,1303,857,680,630,612,609,990,986,986,964,959,70,216,4302,3517,119,2620,1735,0,0,0,782,539,0,0,0,539,0,0,0,0,0,0
888,30Sep1995,9,0,6097,6073,5910,0,0,0,0,0,0,0,5836,5575,3186,0,0,0,0,0,0,0,3186,3186,3163,3163,0,0,0,0,0,0,0,3101,3101,3101,2898,2898,2898,0,0,0,0,0,0,0,2891,2770,2767,2767,261,109,91,70,1808,959,1808,1646,1635,1630,1620,1507,1499,1293,1228,828,648,598,577,575,959,955,955,937,933,64,190,2442,2616,72,1963,1288,0,0,0,628,456,0,0,0,456,0,0,0,0,0,0
889,31Oct1995,5,0,5164,5141,5104,0,0,0,0,0,0,0,5051,4899,2900,0,0,0,0,0,0,0,2900,2900,2885,2885,0,0,0,0,0,0,0,2841,2841,2841,2726,2726,2726,0,0,0,0,0,0,0,2721,2653,2650,2650,151,90,73,54,1769,882,1769,1649,1615,1613,1606,1406,1401,1236,1172,728,554,503,481,479,882,879,879,867,864,46,144,1826,1787,125,1351,878,0,0,0,462,352,0,0,0,352,0,0,0,0,0,0
890,30Nov1995,4,0,6644,6633,6539,0,0,0,0,0,0,0,6484,6396,4327,0,0,0,0,0,0,0,4327,4327,4315,2484,0,0,0,0,0,0,0,2461,2461,2461,2393,2393,2393,0,0,0,0,0,0,0,2389,2350,2348,2348,88,60,42,25,1594,754,1594,1496,1462,1460,1455,1393,1389,1227,1161,771,584,540,520,518,754,752,752,713,710,37,192,4676,562,1404,414,273,0,0,0,135,99,0,0,0,99,0,0,0,0,0,0
891,31Dec1995,4,0,3119,3108,2875,0,0,0,0,0,0,0,2840,2749,1586,0,0,0,0,0,0,0,1586,1586,1578,1578,0,0,0,0,0,0,0,1566,1566,1566,1530,1530,1530,0,0,0,0,0,0,0,1527,1492,1491,1491,91,64,47,31,1100,391,1100,1040,1007,1005,1002,961,958,789,725,450,363,344,326,325,391,389,389,371,369,26,120,2879,509,0,398,250,0,0,0,162,137,0,0,0,137,0,0,0,0,0,0
892,31Jan1996,5,0,4327,4327,4327,0,0,0,0,0,0,0,4241,3977,3576,0,0,0,0,0,0,0,3576,3576,3568,3568,0,0,0,0,0,0,0,3560,3560,3560,3487,3487,3487,0,0,0,0,0,0,0,3485,3433,3432,3432,264,196,188,99,2354,1078,2354,1908,1901,1901,1897,1630,1627,1126,936,577,499,499,465,464,1078,1077,1077,1076,1074,349,77,5717,509,368,398,250,0,0,0,162,137,0,0,0,137,0,0,0,0,0,0
893,29Feb1996,8,0,4578,4578,4578,0,0,0,0,0,0,0,4495,4239,3812,0,0,0,0,0,0,0,3812,3812,3803,3803,0,0,0,0,0,0,0,3792,3792,3792,3722,3722,3722,0,0,0,0,0,0,0,3719,3667,3665,3665,256,193,185,99,2500,1166,2500,2065,2053,2052,2048,1786,1783,1312,1134,699,626,625,598,597,1166,1164,1164,1162,1160,333,81,12543,1879,1204,1462,925,0,0,0,570,471,0,0,0,471,0,0,0,0,0,0
894,31Mar1996,8,0,5598,5377,4881,0,0,0,0,0,0,0,4713,4501,3946,0,0,0,0,0,0,0,3946,3946,3936,3936,0,0,0,0,0,0,0,3934,3934,3934,3486,3486,3486,0,0,0,0,0,0,0,3483,3438,3436,3436,212,169,131,88,2132,1304,2132,1927,1881,1878,1874,1762,1759,1562,1499,667,564,526,503,502,1304,1303,1303,1298,1296,129,163,6176,752,0,560,369,0,0,0,178,129,0,0,0,129,0,0,0,0,0,0
895,30Apr1996,11,0,2682,2682,2682,0,0,0,0,0,0,0,2660,2538,1963,0,0,0,0,0,0,0,1963,1963,1949,1949,0,0,0,0,0,0,0,1947,1947,1947,1887,1887,1887,0,0,0,0,0,0,0,1883,1806,1804,1804,122,67,52,36,1144,660,1144,1076,1040,1037,1031,1000,996,987,972,513,427,384,366,365,660,658,658,646,643,32,76,5108,2599,61,2086,1611,0,0,0,924,678,0,0,0,678,0,0,0,0,0,0
896,31May1996,15,0,3620,3618,3537,0,0,0,0,0,0,0,3505,3286,2563,0,0,0,0,0,0,0,2563,2563,2543,2543,0,0,0,0,0,0,0,2535,2535,2535,2335,2335,2335,0,0,0,0,0,0,0,2329,2217,2214,2214,219,81,65,49,1281,934,1281,1180,1149,1146,1137,1106,1099,1084,1069,625,515,471,453,451,934,930,930,915,911,42,125,9447,2927,124,2318,1744,0,0,0,969,706,0,0,0,706,0,0,0,0,0,0
897,30Jun1996,24,0,5977,5959,5739,0,0,0,0,0,0,0,5690,5363,2781,0,0,0,0,0,0,0,2781,2781,2756,2756,0,0,0,0,0,0,0,2748,2748,2748,2523,2523,2523,0,0,0,0,0,0,0,2515,2367,2363,2363,327,85,69,51,1480,883,1480,1348,1311,1307,1297,1256,1247,1186,1158,713,599,555,536,533,883,879,879,860,855,53,153,3074,3874,135,3022,2253,0,0,0,1166,819,0,0,0,819,0,0,0,0,0,0
898,31Jul1996,26,0,6198,6176,5965,0,0,0,0,0,0,0,5901,5584,2931,0,0,0,0,0,0,0,2931,2931,2903,2903,0,0,0,0,0,0,0,2891,2891,2891,2662,2662,2662,0,0,0,0,0,0,0,2654,2499,2495,2495,318,81,65,48,1597,898,1597,1441,1415,1411,1399,1339,1329,1242,1208,794,651,607,588,585,898,893,893,870,864,60,200,2933,2959,145,2186,1460,0,0,0,618,405,0,0,0,405,0,0,0,0,0,0
899,31Aug1996,22,0,6311,6289,6081,0,0,0,0,0,0,0,6017,5726,2954,0,0,0,0,0,0,0,2954,2954,2931,2931,0,0,0,0,0,0,0,2921,2921,2921,2678,2678,2678,0,0,0,0,0,0,0,2671,2529,2525,2525,291,85,69,51,1636,889,1636,1473,1459,1456,1446,1385,1377,1216,1169,768,610,567,551,548,889,886,886,864,859,60,196,2352,2592,119,1911,1277,0,0,0,540,353,0,0,0,353,0,0,0,0,0,0
900,30Sep1996,9,0,5510,5487,5337,0,0,0,0,0,0,0,5271,5039,2880,0,0,0,0,0,0,0,2880,2880,2858,2858,0,0,0,0,0,0,0,2795,2795,2795,2610,2610,2610,0,0,0,0,0,0,0,2603,2494,2490,2490,232,93,77,59,1630,860,1630,1486,1476,1472,1462,1361,1353,1160,1100,741,580,536,519,516,860,857,857,839,835,55,171,1750,1447,72,1054,710,0,0,0,283,176,0,0,0,176,0,0,0,0,0,0
901,31Oct1996,5,0,4632,4612,4578,0,0,0,0,0,0,0,4530,4397,2595,0,0,0,0,0,0,0,2595,2595,2580,2580,0,0,0,0,0,0,0,2536,2536,2536,2431,2431,2431,0,0,0,0,0,0,0,2426,2364,2362,2362,133,78,62,45,1589,773,1589,1482,1453,1451,1444,1267,1261,1107,1049,650,494,451,431,429,773,771,771,760,757,39,129,1509,505,25,356,245,0,0,0,90,51,0,0,0,51,0,0,0,0,0,0
902,30Nov1996,4,0,4317,4307,4220,0,0,0,0,0,0,0,4171,4094,2232,0,0,0,0,0,0,0,2232,2232,2220,2220,0,0,0,0,0,0,0,2197,2197,2197,2135,2135,2135,0,0,0,0,0,0,0,2131,2096,2094,2094,77,52,36,21,1434,659,1434,1347,1317,1315,1310,1255,1251,1099,1039,690,522,484,466,465,659,657,657,621,618,32,172,5363,130,984,83,59,0,0,0,22,13,0,0,0,13,0,0,0,0,0,0
903,31Dec1996,4,0,2796,2786,2572,0,0,0,0,0,0,0,2540,2460,1410,0,0,0,0,0,0,0,1410,1410,1401,1401,0,0,0,0,0,0,0,1389,1389,1389,1357,1357,1357,0,0,0,0,0,0,0,1354,1323,1321,1321,80,55,39,26,994,327,994,940,911,910,906,870,867,708,649,402,325,309,293,292,327,326,326,309,308,22,108,14142,81,1731,56,39,0,0,0,13,6,0,0,0,6,0,0,0,0,0,0
904,31Jan1997,5,0,5290,5069,4590,0,0,0,0,0,0,0,4380,4057,3563,0,0,0,0,0,0,0,3563,3563,3555,3555,0,0,0,0,0,0,0,3547,3547,3547,3481,3481,3481,0,0,0,0,0,0,0,3479,3433,3432,3432,323,255,217,129,2447,985,2447,2013,1997,1996,1992,1741,1738,1163,960,559,477,477,445,444,985,984,984,983,981,327,131,30993,81,3004,56,39,0,0,0,13,6,0,0,0,6,0,0,0,0,0,0
905,28Feb1997,8,0,7095,7095,6546,0,0,0,0,0,0,0,6322,6004,5371,0,0,0,0,0,0,0,5371,5371,5361,5361,0,0,0,0,0,0,0,5350,5350,5350,3725,3725,3725,0,0,0,0,0,0,0,3722,3667,3665,3665,318,237,195,135,2099,1567,2099,1803,1766,1765,1761,1596,1592,1241,1140,665,583,575,550,549,1567,1565,1565,1564,1562,164,152,7601,597,0,446,293,0,0,0,144,105,0,0,0,105,0,0,0,0,0,0
906,31Mar1997,8,0,6121,6121,5963,0,0,0,0,0,0,0,5830,5715,5362,0,0,0,0,0,0,0,5362,5362,5352,5352,0,0,0,0,0,0,0,5350,5350,5350,3409,3409,3409,0,0,0,0,0,0,0,3406,3388,3386,3386,115,105,81,64,1944,1442,1944,1760,1733,1731,1727,1699,1696,1687,1687,838,777,767,753,752,1442,1440,1440,1435,1433,27,151,2101,1870,21,1536,1284,0,0,0,740,527,0,0,0,527,0,0,0,0,0,0
907,30Apr1997,11,0,2506,2506,2506,0,0,0,0,0,0,0,2491,2379,1905,0,0,0,0,0,0,0,1905,1905,1891,1891,0,0,0,0,0,0,0,1889,1889,1889,1846,1846,1846,0,0,0,0,0,0,0,1842,1773,1771,1771,111,72,51,35,1175,596,1175,1121,1099,1097,1091,1061,1056,1048,1042,583,506,480,460,458,596,594,594,584,581,39,78,2402,1438,74,1078,707,0,0,0,346,252,0,0,0,252,0,0,0,0,0,0
908,31May1997,15,0,3352,3350,3293,0,0,0,0,0,0,0,3273,3075,2404,0,0,0,0,0,0,0,2404,2404,2384,2384,0,0,0,0,0,0,0,2376,2376,2376,2224,2224,2224,0,0,0,0,0,0,0,2218,2111,2108,2108,197,81,63,48,1270,838,1270,1171,1152,1149,1140,1111,1104,1090,1084,649,554,523,504,502,838,835,835,817,813,50,105,3513,2396,126,1863,1374,0,0,0,715,507,0,0,0,507,0,0,0,0,0,0
909,30Jun1997,24,0,5261,5242,5007,0,0,0,0,0,0,0,4967,4663,2757,0,0,0,0,0,0,0,2757,2757,2732,2732,0,0,0,0,0,0,0,2724,2724,2724,2468,2468,2468,0,0,0,0,0,0,0,2460,2312,2309,2309,304,79,66,50,1498,810,1498,1366,1344,1341,1330,1281,1273,1241,1229,771,672,623,603,600,810,806,806,788,783,64,121,3689,2466,135,1816,1216,0,0,0,502,322,0,0,0,322,0,0,0,0,0,0
910,31Jul1997,26,0,5539,5516,5289,0,0,0,0,0,0,0,5216,4916,2886,0,0,0,0,0,0,0,2886,2886,2858,2858,0,0,0,0,0,0,0,2846,2846,2846,2594,2594,2594,0,0,0,0,0,0,0,2586,2432,2428,2428,301,68,61,45,1674,755,1674,1512,1494,1491,1479,1409,1400,1302,1267,812,691,643,626,623,755,750,750,726,721,72,147,4520,2588,145,1892,1276,0,0,0,495,300,0,0,0,300,0,0,0,0,0,0
911,31Aug1997,22,0,5459,5439,5254,0,0,0,0,0,0,0,5179,4910,2895,0,0,0,0,0,0,0,2895,2895,2872,2872,0,0,0,0,0,0,0,2862,2862,2862,2654,2654,2654,0,0,0,0,0,0,0,2647,2517,2513,2513,270,69,63,46,1762,751,1762,1584,1568,1565,1556,1497,1489,1341,1289,843,711,663,648,645,751,748,748,726,721,71,147,1750,2269,119,1660,1118,0,0,0,443,274,0,0,0,274,0,0,0,0,0,0
912,30Sep1997,9,0,4680,4662,4575,0,0,0,0,0,0,0,4519,4322,2810,0,0,0,0,0,0,0,2810,2810,2787,2787,0,0,0,0,0,0,0,2725,2725,2725,2559,2559,2559,0,0,0,0,0,0,0,2552,2457,2454,2454,197,74,67,51,1701,753,1701,1547,1531,1528,1518,1430,1422,1250,1188,798,653,606,591,588,753,749,749,731,727,65,135,2500,1271,72,920,624,0,0,0,238,142,0,0,0,142,0,0,0,0,0,0
913,31Oct1997,5,0,4017,4005,3979,0,0,0,0,0,0,0,3936,3833,2647,0,0,0,0,0,0,0,2647,2647,2632,2632,0,0,0,0,0,0,0,2588,2588,2588,2500,2500,2500,0,0,0,0,0,0,0,2496,2446,2444,2444,103,65,56,40,1709,735,1709,1594,1573,1572,1565,1397,1392,1248,1183,732,590,550,533,532,735,733,733,722,719,47,109,1500,450,25,318,217,0,0,0,86,53,0,0,0,53,0,0,0,0,0,0
914,30Nov1997,4,0,3759,3751,3690,0,0,0,0,0,0,0,3657,3600,2474,0,0,0,0,0,0,0,2474,2474,2462,2249,0,0,0,0,0,0,0,2226,2226,2226,2180,2180,2180,0,0,0,0,0,0,0,2176,2149,2147,2147,56,43,33,20,1500,647,1500,1405,1387,1386,1381,1338,1334,1168,1087,706,564,534,519,518,647,645,645,608,605,38,128,2000,121,0,76,55,0,0,0,21,13,0,0,0,13,0,0,0,0,0,0
915,31Dec1997,4,0,2714,2704,2539,0,0,0,0,0,0,0,2516,2457,1670,0,0,0,0,0,0,0,1670,1670,1661,1661,0,0,0,0,0,0,0,1649,1649,1649,1631,1631,1631,0,0,0,0,0,0,0,1629,1610,1608,1608,60,47,37,25,1158,450,1158,1100,1084,1083,1079,1048,1045,872,793,490,417,409,396,395,450,449,449,440,438,26,96,2000,77,0,53,37,0,0,0,13,7,0,0,0,7,0,0,0,0,0,0
916,31Jan1998,5,0,2831,2831,2831,0,0,0,0,0,0,0,2778,2634,2429,0,0,0,0,0,0,0,2429,2429,2421,2421,0,0,0,0,0,0,0,2413,2413,2413,2381,2381,2381,0,0,0,0,0,0,0,2379,2331,2329,2329,144,110,110,51,1321,1008,1321,1070,1054,1054,1051,856,854,589,489,291,240,240,217,216,1008,1007,1007,1006,1004,212,74,4896,77,956,54,37,0,0,0,15,10,0,0,0,10,0,0,0,0,0,0
917,28Feb1998,8,0,4612,4612,4612,0,0,0,0,0,0,0,4541,4283,3775,0,0,0,0,0,0,0,3775,3775,3765,3765,0,0,0,0,0,0,0,3754,3754,3754,3708,3708,3708,0,0,0,0,0,0,0,3705,3667,3665,3665,259,198,179,107,2211,1454,2211,1907,1860,1858,1854,1659,1655,1002,810,475,409,402,386,385,1454,1452,1452,1451,1449,218,93,12559,349,3236,246,171,0,0,0,54,25,0,0,0,25,0,0,0,0,0,0
918,31Mar1998,8,0,4732,4732,4732,0,0,0,0,0,0,0,4702,4552,4020,0,0,0,0,0,0,0,4020,4020,4010,4010,0,0,0,0,0,0,0,4008,4008,4008,3975,3975,3975,0,0,0,0,0,0,0,3972,3931,3929,3929,151,115,98,75,2391,1538,2391,2161,2112,2109,2105,2062,2059,2033,2001,738,565,435,418,417,1538,1536,1536,1532,1530,45,133,6129,828,240,644,405,0,0,0,267,227,0,0,0,227,0,0,0,0,0,0
919,30Apr1998,11,0,4909,4909,4909,0,0,0,0,0,0,0,4886,4721,4121,0,0,0,0,0,0,0,4121,4121,4107,4107,0,0,0,0,0,0,0,4105,4105,4105,4042,4042,4042,0,0,0,0,0,0,0,4038,3958,3955,3955,165,107,91,70,2388,1567,2388,2160,2114,2111,2105,2073,2068,2062,2046,536,446,401,382,381,1567,1565,1565,1556,1553,34,76,6217,511,42,377,247,0,0,0,129,98,0,0,0,98,0,0,0,0,0,0
920,31May1998,15,0,4711,4709,4621,0,0,0,0,0,0,0,4586,4313,3535,0,0,0,0,0,0,0,3535,3535,3515,3515,0,0,0,0,0,0,0,3507,3507,3507,3290,3290,3290,0,0,0,0,0,0,0,3284,3164,3161,3161,273,124,107,84,2126,1034,2126,1888,1856,1852,1844,1810,1804,1789,1773,1075,955,908,888,886,1034,1031,1031,1020,1016,46,212,8638,1438,88,1092,705,0,0,0,390,305,0,0,0,305,0,0,0,0,0,0
921,30Jun1998,24,0,6458,6439,6200,0,0,0,0,0,0,0,6147,5791,2995,0,0,0,0,0,0,0,2995,2995,2970,2970,0,0,0,0,0,0,0,2962,2962,2962,2718,2718,2718,0,0,0,0,0,0,0,2711,2549,2545,2545,356,95,77,58,1594,952,1594,1451,1413,1409,1399,1354,1346,1286,1256,770,646,599,578,576,952,948,948,933,928,59,160,9010,2336,135,1746,1150,0,0,0,545,389,0,0,0,389,0,0,0,0,0,0
922,31Jul1998,26,0,6709,6684,6456,0,0,0,0,0,0,0,6386,6041,3168,0,0,0,0,0,0,0,3168,3168,3140,3140,0,0,0,0,0,0,0,3128,3128,3128,2880,2880,2880,0,0,0,0,0,0,0,2872,2704,2700,2700,345,91,74,54,1727,973,1727,1557,1531,1527,1515,1450,1440,1351,1315,863,707,660,640,636,973,968,968,945,939,67,216,4227,4105,145,3216,2347,0,0,0,1343,931,0,0,0,931,0,0,0,0,0,0
923,31Aug1998,22,0,6831,6807,6581,0,0,0,0,0,0,0,6511,6195,3192,0,0,0,0,0,0,0,3192,3192,3169,3169,0,0,0,0,0,0,0,3159,3159,3159,2897,2897,2897,0,0,0,0,0,0,0,2890,2735,2732,2732,317,95,77,57,1766,965,1766,1590,1576,1572,1562,1496,1488,1323,1272,835,664,617,599,597,965,962,962,940,935,66,212,3966,3244,119,2408,1600,0,0,0,703,475,0,0,0,475,0,0,0,0,0,0
924,30Sep1998,9,0,5961,5937,5774,0,0,0,0,0,0,0,5702,5448,3107,0,0,0,0,0,0,0,3107,3107,3084,3084,0,0,0,0,0,0,0,3022,3022,3022,2821,2821,2821,0,0,0,0,0,0,0,2814,2695,2692,2692,254,104,86,67,1758,934,1758,1602,1592,1588,1578,1469,1461,1262,1197,806,631,584,565,562,934,931,931,913,908,61,186,2217,2415,72,1809,1189,0,0,0,574,414,0,0,0,414,0,0,0,0,0,0
925,31Oct1998,5,0,5029,5007,4970,0,0,0,0,0,0,0,4918,4771,2816,0,0,0,0,0,0,0,2816,2816,2801,2801,0,0,0,0,0,0,0,2757,2757,2757,2642,2642,2642,0,0,0,0,0,0,0,2638,2571,2568,2568,147,87,70,51,1714,855,1714,1598,1568,1566,1559,1368,1363,1204,1142,707,537,490,469,467,855,852,852,842,839,44,139,1878,1651,482,1247,811,0,0,0,427,325,0,0,0,325,0,0,0,0,0,0
926,30Nov1998,4,0,4696,4686,4592,0,0,0,0,0,0,0,4538,4453,2429,0,0,0,0,0,0,0,2429,2429,2417,2417,0,0,0,0,0,0,0,2394,2394,2394,2327,2327,2327,0,0,0,0,0,0,0,2323,2285,2283,2283,85,58,40,24,1549,734,1549,1455,1424,1422,1417,1357,1353,1197,1132,751,569,528,508,507,734,732,732,693,690,35,188,4888,522,1414,385,253,0,0,0,129,96,0,0,0,96,0,0,0,0,0,0
927,31Dec1998,4,0,3040,3029,2796,0,0,0,0,0,0,0,2762,2674,1536,0,0,0,0,0,0,0,1536,1536,1527,1527,0,0,0,0,0,0,0,1515,1515,1515,1480,1480,1480,0,0,0,0,0,0,0,1477,1443,1442,1442,88,62,44,29,1069,373,1069,1011,981,980,976,937,934,770,708,438,354,337,319,318,373,371,371,356,354,24,117,3476,470,0,366,230,0,0,0,148,124,0,0,0,124,0,0,0,0,0,0
928,31Jan1999,5,0,5437,5216,4720,0,0,0,0,0,0,0,4506,4177,3673,0,0,0,0,0,0,0,3673,3673,3665,3665,0,0,0,0,0,0,0,3657,3657,3657,3484,3484,3484,0,0,0,0,0,0,0,3482,3433,3432,3432,329,259,223,130,2139,1293,2139,1771,1757,1756,1753,1484,1482,885,671,582,497,497,464,463,1293,1292,1292,1291,1289,349,142,5951,470,181,366,230,0,0,0,148,124,0,0,0,124,0,0,0,0,0,0
929,28Feb1999,8,0,6860,6860,6311,0,0,0,0,0,0,0,6114,5846,5371,0,0,0,0,0,0,0,5371,5371,5361,5361,0,0,0,0,0,0,0,5350,5350,5350,3724,3724,3724,0,0,0,0,0,0,0,3722,3667,3665,3665,268,199,166,119,2099,1567,2099,1895,1880,1879,1875,1752,1749,1523,1456,745,668,666,646,645,1567,1565,1565,1564,1562,124,102,11603,1794,1447,1393,883,0,0,0,538,442,0,0,0,442,0,0,0,0,0,0
930,31Mar1999,8,0,3865,3865,3724,0,0,0,0,0,0,0,3579,3447,2984,0,0,0,0,0,0,0,2984,2984,2974,2974,0,0,0,0,0,0,0,2972,2972,2972,2334,2334,2334,0,0,0,0,0,0,0,2331,2299,2297,2297,132,107,87,68,1483,815,1483,1280,1232,1229,1225,1194,1190,1184,1182,889,801,761,746,745,815,813,813,809,807,26,184,3874,644,1,468,316,0,0,0,125,77,0,0,0,77,0,0,0,0,0,0
931,30Apr1999,11,0,2637,2637,2637,0,0,0,0,0,0,0,2615,2495,1928,0,0,0,0,0,0,0,1928,1928,1914,1914,0,0,0,0,0,0,0,1912,1912,1912,1852,1852,1852,0,0,0,0,0,0,0,1848,1772,1770,1770,120,66,51,35,1124,645,1124,1058,1024,1021,1015,984,979,973,959,504,419,377,359,357,645,643,643,634,631,31,71,3202,1308,74,968,644,0,0,0,284,193,0,0,0,193,0,0,0,0,0,0
932,31May1999,15,0,3506,3505,3425,0,0,0,0,0,0,0,3394,3182,2483,0,0,0,0,0,0,0,2483,2483,2463,2463,0,0,0,0,0,0,0,2455,2455,2455,2259,2259,2259,0,0,0,0,0,0,0,2253,2144,2141,2141,212,78,63,47,1237,904,1237,1140,1111,1108,1099,1069,1063,1049,1035,605,498,455,438,436,904,901,901,889,885,41,119,6235,1641,126,1210,808,0,0,0,346,229,0,0,0,229,0,0,0,0,0,0
933,30Jun1999,24,0,5790,5772,5556,0,0,0,0,0,0,0,5509,5192,2682,0,0,0,0,0,0,0,2682,2682,2657,2657,0,0,0,0,0,0,0,2649,2649,2649,2429,2429,2429,0,0,0,0,0,0,0,2421,2275,2272,2272,317,82,67,50,1421,850,1421,1295,1261,1257,1246,1206,1198,1146,1120,688,577,535,516,513,850,846,846,831,826,52,144,4046,2330,135,1706,1149,0,0,0,453,278,0,0,0,278,0,0,0,0,0,0
934,31Jul1999,26,0,6017,5995,5788,0,0,0,0,0,0,0,5726,5418,2839,0,0,0,0,0,0,0,2839,2839,2811,2811,0,0,0,0,0,0,0,2799,2799,2799,2575,2575,2575,0,0,0,0,0,0,0,2567,2415,2411,2411,308,78,63,46,1540,870,1540,1390,1367,1363,1351,1292,1283,1205,1174,772,633,590,572,569,870,866,866,842,837,59,195,3422,2445,145,1777,1206,0,0,0,444,254,0,0,0,254,0,0,0,0,0,0
935,31Aug1999,22,0,6120,6098,5894,0,0,0,0,0,0,0,5832,5550,2855,0,0,0,0,0,0,0,2855,2855,2832,2832,0,0,0,0,0,0,0,2822,2822,2822,2585,2585,2585,0,0,0,0,0,0,0,2578,2438,2434,2434,282,81,67,49,1571,864,1571,1415,1402,1399,1389,1329,1321,1179,1136,747,594,552,536,533,864,860,860,838,833,58,191,2304,2144,119,1559,1056,0,0,0,398,234,0,0,0,234,0,0,0,0,0,0
936,30Sep1999,9,0,5334,5312,5164,0,0,0,0,0,0,0,5101,4876,2780,0,0,0,0,0,0,0,2780,2780,2757,2757,0,0,0,0,0,0,0,2695,2695,2695,2513,2513,2513,0,0,0,0,0,0,0,2506,2399,2396,2396,225,89,74,57,1561,835,1561,1423,1414,1410,1400,1301,1294,1124,1069,721,564,522,505,502,835,831,831,814,809,53,167,1750,1203,72,865,590,0,0,0,214,120,0,0,0,120,0,0,0,0,0,0
937,31Oct1999,5,0,4471,4451,4418,0,0,0,0,0,0,0,4372,4243,2496,0,0,0,0,0,0,0,2496,2496,2480,2480,0,0,0,0,0,0,0,2436,2436,2436,2333,2333,2333,0,0,0,0,0,0,0,2328,2268,2266,2266,129,74,60,44,1521,745,1521,1418,1391,1389,1383,1209,1204,1071,1018,631,480,438,419,417,745,743,743,732,729,38,125,1500,428,25,300,206,0,0,0,78,46,0,0,0,46,0,0,0,0,0,0
938,30Nov1999,4,0,5147,5137,5052,0,0,0,0,0,0,0,5004,4930,3124,0,0,0,0,0,0,0,3124,3124,3112,2131,0,0,0,0,0,0,0,2108,2108,2108,2047,2047,2047,0,0,0,0,0,0,0,2043,2009,2007,2007,74,49,34,21,1370,637,1370,1287,1259,1257,1252,1198,1194,1064,1009,670,507,470,453,451,637,635,635,598,596,31,167,4258,117,648,73,53,0,0,0,20,11,0,0,0,11,0,0,0,0,0,0
939,31Dec1999,4,0,2687,2677,2466,0,0,0,0,0,0,0,2436,2359,1341,0,0,0,0,0,0,0,1341,1341,1332,1332,0,0,0,0,0,0,0,1320,1320,1320,1288,1288,1288,0,0,0,0,0,0,0,1285,1254,1253,1253,76,53,38,25,945,309,945,893,866,865,861,826,823,684,631,391,316,300,284,283,309,307,307,293,291,21,105,2000,73,20,51,35,0,0,0,12,6,0,0,0,6,0,0,0,0,0,0
940,31Jan2000,5,0,3688,3688,3688,0,0,0,0,0,0,0,3618,3423,3110,0,0,0,0,0,0,0,3110,3110,3102,3102,0,0,0,0,0,0,0,3094,3094,3094,3043,3043,3043,0,0,0,0,0,0,0,3040,2966,2965,2965,194,139,139,68,1883,1082,1883,1498,1496,1496,1493,1259,1256,819,652,386,323,323,296,295,1082,1081,1081,1080,1078,297,101,3796,74,319,52,35,0,0,0,14,9,0,0,0,9,0,0,0,0,0,0
941,29Feb2000,8,0,3841,3841,3841,0,0,0,0,0,0,0,3772,3573,3269,0,0,0,0,0,0,0,3269,3269,3259,3259,0,0,0,0,0,0,0,3249,3249,3249,3200,3200,3200,0,0,0,0,0,0,0,3197,3123,3122,3122,199,147,147,75,1867,1255,1867,1492,1486,1486,1482,1244,1240,823,663,379,318,318,294,293,1255,1253,1253,1252,1250,295,96,10087,548,1957,408,269,0,0,0,128,92,0,0,0,92,0,0,0,0,0,0
