A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
797,28Feb1987,1190,0,0,30,30,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,190,358,611,611,618,760,0,340,800,899,896,896,1700,0,0,0,0,2652,2760,2760,4564,18,20,0,0,0,7,7,0,7,0,0,13,0,0,0,0,0,0,7,18,18,0,3,384,9,3,0,0,9,4579,501,1246,488,343,18,11,11,250,200,0,1082,1334,1265,1265,273,630,629,469,0,1,160,469,0,160,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2833,5,21404,6592,17489,3914,17963,175,18038,18038,18182,9699,0,3638,0,6061,0,0,0,0,0,-5000,1592,-5586,104,5680,5597,1016,4582,4442,43,6635,586,945,999,999,2637,30,30,0,0,0,0,0,0,0,57,0,0,0,1,57,57,0,0,0,0,0,0,0,0,0
798,31Mar1987,1898,1,1,29,29,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,277,286,667,667,667,0,676,239,800,936,910,910,1700,0,0,0,0,2569,2974,2974,4274,45,72,0,0,0,36,36,0,36,0,0,20,16,16,0,16,0,0,36,45,45,0,12,773,8,27,0,0,8,4306,433,1145,418,738,322,314,314,567,200,0,1428,893,831,831,258,570,568,424,0,1,144,424,0,144,0,127,0,0,0,0,0,0,0,0,0,0,0,0,2765,5,22831,4664,18728,4103,19796,175,19835,19835,22437,12875,0,3516,132,9227,0,0,0,0,0,-3258,1406,-3700,5,6286,6253,1293,4960,4715,2586,7250,442,1246,1266,1266,1866,30,30,0,0,0,0,0,0,0,124,0,0,0,1,124,124,0,0,0,0,0,0,0,0,0
799,30Apr1987,2162,153,151,30,30,0,0,0,0,24,24,0,0,0,0,151,151,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,119,204,204,204,1118,100,1323,700,2353,2337,2318,1000,0,0,0,0,1656,1781,1529,1139,3199,4824,0,340,213,374,1441,1441,0,1873,1044,21,6,3362,3362,0,440,514,374,383,1690,1306,12,13,8,1111,0,694,8,2089,652,666,537,858,27,25,119,668,200,0,1160,896,763,763,764,3009,587,1939,2420,1,1069,438,1500,149,920,0,0,0,0,0,0,0,0,0,0,0,0,0,6806,5,12331,2448,9615,2716,9538,162,9147,9147,9544,254,254,0,0,0,0,0,0,0,0,-1908,107,-2176,5,2897,3301,659,2641,2900,541,2555,268,760,834,834,637,95,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800,31May1987,2017,205,202,30,30,0,0,0,0,24,24,0,0,0,0,202,202,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,335,0,335,0,0,372,327,327,344,1105,100,1613,700,3489,3472,3448,1536,0,0,0,0,2079,2176,1852,2111,4737,6196,39,220,274,1067,1853,1853,0,2408,1343,21,5,4323,4323,0,566,253,1106,1115,2795,1679,29,0,18,1206,0,893,18,3637,929,305,594,773,28,26,346,664,200,0,540,1101,958,958,647,3382,568,2167,2812,1,1213,424,1743,144,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,10168,5,11059,2723,8511,2548,8445,143,7757,7757,6811,405,158,0,0,0,0,0,247,247,0,-2534,-18,-2662,174,2338,2871,614,2257,2620,-744,1773,327,741,817,817,300,145,145,0,0,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
801,30Jun1987,1185,242,238,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,335,0,335,0,0,421,374,374,393,1264,100,1825,700,6024,6002,5975,3847,500,0,0,0,4156,4195,3846,2722,5006,6676,53,106,295,1045,1995,1995,0,2594,1438,25,16,4656,4656,0,609,497,1098,1115,2924,1809,42,0,25,1173,0,961,25,3706,993,117,817,812,23,23,367,778,318,0,272,917,737,737,745,4090,587,2609,3501,2,1479,438,2170,149,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,11855,108,12824,2219,7967,4857,7868,167,6884,6884,7588,488,415,0,0,0,0,0,73,73,0,-2593,-584,-2843,95,4064,4811,493,4318,4906,963,2972,250,688,452,452,510,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,31Jul1987,1035,266,261,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,339,0,339,0,0,376,357,357,375,1320,100,1843,700,4257,4219,4195,2943,492,0,0,0,2959,2950,2628,1120,4762,6177,48,98,273,1111,1843,1843,0,2396,1302,33,40,4301,4301,0,563,314,1159,1194,2865,1671,29,0,18,1101,0,888,18,1741,1001,0,831,608,12,12,380,575,150,0,305,1051,871,871,939,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,363,10859,2196,6315,4544,6265,98,5313,5313,5492,492,0,320,0,172,0,0,0,0,0,-2680,-536,-2784,445,3645,4397,418,3979,4589,423,2568,253,615,399,399,351,159,159,0,0,0,0,150,0,150,-150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0
803,31Aug1987,1242,213,210,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,339,0,339,0,0,267,268,268,281,1431,100,1502,700,2675,2631,2612,1231,0,0,0,0,1198,1170,913,265,3731,4930,48,86,217,818,1470,1470,0,1910,1025,32,45,3429,3429,0,449,300,866,899,2231,1332,33,0,20,900,0,708,20,1000,929,0,983,607,8,8,299,572,150,0,271,661,481,481,720,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,6433,5,7999,2486,4374,3624,4254,175,3589,3589,3642,142,142,0,0,0,0,0,0,0,0,-2770,-808,-2733,363,3299,3848,572,3276,3664,262,2225,266,707,465,465,976,127,127,0,0,0,0,303,0,303,-23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
804,30Sep1987,1471,96,94,30,30,0,0,0,0,21,21,0,0,0,0,94,94,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,37,78,78,80,764,100,776,773,2304,2264,2248,1219,0,0,0,0,1309,1284,1069,0,2755,4129,21,20,182,339,1232,1232,0,1601,866,23,31,2874,2874,0,376,669,361,375,1491,1117,86,0,52,705,0,594,52,2582,653,104,919,404,8,8,47,374,150,0,201,568,423,423,508,2295,587,1496,1706,2,797,438,1058,149,648,50,0,0,0,0,0,0,0,0,0,0,0,0,4633,45,8489,5175,4707,3782,4592,175,4166,4166,3000,0,0,0,0,0,0,0,0,0,0,-4475,700,-4732,81,3971,4299,714,3585,3815,-1025,4150,522,793,863,863,2089,37,37,0,0,0,0,264,0,264,-10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
805,31Oct1987,690,75,73,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,65,65,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,9,24,24,24,0,31,295,800,2284,2262,2258,1200,0,0,0,0,1777,1743,1695,1492,861,1026,0,0,41,334,375,274,100,356,188,11,11,640,640,0,84,0,334,335,584,249,79,31,49,165,0,132,49,2022,542,578,899,135,7,7,10,274,200,0,0,489,375,375,360,1220,568,827,651,1,392,424,403,144,247,297,0,0,0,0,0,0,0,0,0,0,0,0,4260,0,6336,3021,4412,1924,4275,175,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,-2142,879,-2353,5,2533,2747,810,1937,2105,91,3112,300,868,929,929,1177,30,30,0,0,0,0,89,0,89,127,0,0,0,0,127,127,0,0,0,0,0,0,0,0,0
806,30Nov1987,666,0,0,30,28,2,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,360,0,381,399,820,820,820,838,0,83,800,2252,2238,2238,1210,0,0,0,0,1916,1898,1898,1722,181,195,0,0,0,180,180,0,180,0,0,12,3,3,0,3,0,0,180,181,181,0,56,81,34,14,0,0,34,1776,511,707,925,459,10,10,10,612,200,0,290,486,411,411,260,589,587,438,0,1,149,438,0,149,0,431,0,0,0,0,0,0,0,0,0,0,0,0,6502,5,9624,6098,6133,3491,6044,89,5875,5875,4500,0,0,0,0,0,0,0,0,0,0,-4966,1132,-5475,6,4155,4254,677,3577,3679,-1373,4725,562,704,784,784,1676,34,28,0,6,0,0,53,0,53,122,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
807,31Dec1987,652,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,498,595,1263,1263,1263,1359,0,88,800,1502,1491,1491,1200,0,0,0,0,2079,2099,2099,2371,88,99,0,0,0,87,87,0,87,0,0,12,0,0,0,0,0,0,87,88,88,0,17,439,10,11,0,0,10,2402,485,880,774,443,15,10,10,571,200,0,919,527,500,500,248,569,568,424,0,1,144,424,0,144,0,130,0,0,0,0,0,0,0,0,0,0,0,0,2670,170,17551,6437,14146,3406,14147,175,14119,14119,12552,8052,411,1809,0,5832,0,0,0,0,0,-5290,1147,-5844,155,4253,4331,679,3653,3607,-1627,4810,589,658,742,742,2575,30,30,0,0,0,0,36,0,36,117,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0
808,31Jan1988,1132,0,0,1200,122,122,0,0,956,1151,122,122,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,897,941,2170,2170,2170,0,2214,71,800,1172,1170,1170,1200,0,0,0,0,2216,2262,2262,4534,11,13,0,0,0,7,7,0,7,0,0,7,0,0,0,0,0,0,7,11,11,0,2,491,8,2,0,0,8,4542,483,1130,31,87,20,10,10,36,200,0,1282,1692,1627,1627,248,569,568,424,0,1,144,424,0,144,0,164,0,0,0,0,0,0,0,0,0,0,0,0,2546,0,25210,6621,20792,4417,23832,175,24444,24444,24728,18728,0,8341,0,10387,0,0,0,0,0,-5226,1395,-5808,479,6182,5982,788,5195,4841,226,6846,582,647,733,733,2648,1229,122,122,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,29Feb1988,999,0,0,30,30,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,190,352,606,606,612,750,0,106,800,754,752,752,1200,0,0,0,0,1880,1930,1930,1730,11,13,0,0,0,7,7,0,7,0,0,6,0,0,0,0,0,0,7,11,11,0,2,294,9,2,0,0,9,1738,483,758,40,165,12,10,10,74,150,0,679,1073,952,952,264,609,608,453,0,1,154,453,0,154,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3052,5,12876,5118,10088,2788,9938,175,9852,9852,8815,3396,0,513,0,2883,0,0,0,0,0,-4036,1082,-4494,216,3628,3663,624,3039,3078,-1014,4104,465,635,722,722,1791,30,30,0,0,0,0,7,0,7,-7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
810,31Mar1988,1273,20,19,30,30,0,0,0,0,28,28,0,0,0,0,19,19,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,0,19,37,37,38,62,0,603,800,964,958,956,1501,0,0,0,0,2143,2223,2193,1066,404,555,0,78,24,62,164,164,0,240,89,6,4,384,384,0,51,0,62,66,260,194,3,227,8,150,0,59,8,1173,441,721,86,317,11,10,10,144,150,0,881,1737,1608,1608,366,1344,568,904,774,1,439,424,480,144,294,176,0,0,0,0,0,0,0,0,0,0,0,0,6556,5,11838,3197,9187,2651,9187,62,8931,8931,8788,0,0,0,0,0,0,0,0,0,0,-2842,355,-3175,5,3111,3270,418,2852,2987,-65,3132,334,470,575,575,300,72,72,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0
811,30Apr1988,1974,114,113,30,30,0,0,0,0,24,24,0,0,0,0,113,113,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,582,0,582,0,0,116,181,181,181,2178,100,1020,700,1359,1356,1335,750,0,0,0,0,1311,1420,1269,2368,3585,5151,0,295,229,374,1543,1543,0,1021,2105,7,1,3601,3601,0,474,645,374,378,1099,721,3,14,8,921,0,557,8,3377,646,565,141,342,27,25,119,155,150,0,956,514,424,424,525,2451,587,1593,1862,1,857,438,1154,149,708,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,5,11783,1737,9140,2644,9051,175,8717,8717,10070,2515,1473,0,0,1042,0,0,0,0,0,-1218,-244,-1377,5,3103,3408,692,2716,2889,1490,2463,199,749,823,823,604,106,106,0,0,0,0,40,0,40,-40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
812,31May1988,1424,152,150,30,30,0,0,0,0,24,24,0,0,0,0,150,150,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,334,327,327,341,1148,100,1597,700,2004,2000,1981,1451,0,0,0,0,1549,1574,1431,1465,4154,4889,39,141,218,1067,1465,1465,0,969,1998,7,1,3418,3418,0,450,0,1106,1110,1794,684,7,131,18,735,0,529,18,2659,925,102,174,280,28,26,346,171,150,0,652,810,679,679,605,3013,568,1939,2443,1,1073,424,1515,144,928,96,0,0,0,0,0,0,0,0,0,0,0,0,7917,5,10389,2490,7930,2459,7921,72,7380,7380,7100,0,0,0,0,0,0,0,0,0,0,-2034,455,-2306,52,2441,2854,563,2291,2583,-105,2385,272,661,746,746,300,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,30Jun1988,1380,204,201,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,376,388,388,405,1086,100,1809,700,4344,4338,4313,4065,0,0,0,0,4277,4259,4070,2781,5113,6440,53,171,287,1045,1929,1929,0,1276,2627,10,6,4501,4501,0,592,373,1098,1109,2010,901,10,0,25,954,0,696,25,3720,990,224,239,235,24,23,367,202,225,0,348,933,763,763,727,3791,587,2423,3201,2,1366,438,1985,149,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,9516,5,11557,1631,7076,4482,7066,66,6141,6141,7100,0,0,0,0,0,0,0,0,0,0,-2086,-455,-2289,82,3775,4434,407,4026,4573,1211,2841,203,585,377,377,300,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,31Jul1988,1287,241,237,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,347,389,389,406,953,100,1887,700,5158,5149,5125,4283,0,0,0,0,4526,4488,4307,2279,4966,6165,48,104,274,1074,1843,1843,0,1219,2496,20,20,4301,4301,0,566,343,1122,1154,2015,861,7,0,18,856,0,665,18,2887,664,0,249,184,8,8,39,145,150,0,282,814,634,634,744,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,391,10642,2485,6167,4474,6157,59,5024,5024,4000,0,0,0,0,0,0,0,0,0,0,-3287,-1531,-3382,376,3131,4026,228,3798,4526,-738,1019,294,463,289,289,1029,159,159,0,0,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
815,31Aug1988,1325,194,191,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,258,298,298,310,1240,100,1537,700,2954,2944,2924,2391,0,0,0,0,2671,2640,2496,1831,3888,4913,48,86,218,780,1470,1470,0,972,1990,15,16,3429,3429,0,451,336,828,849,1536,686,8,0,20,689,0,531,20,2549,639,0,291,179,12,12,12,145,150,0,225,526,346,346,661,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,5,7538,2016,4062,3476,4046,70,3352,3352,3308,308,225,0,0,0,0,0,83,83,0,-2486,-771,-2400,359,2965,3535,402,3132,3546,165,1881,233,545,349,349,600,126,126,0,0,0,0,320,0,320,-121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0
816,30Sep1988,1401,87,85,30,30,0,0,0,0,21,21,0,0,0,0,85,85,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,37,84,84,86,750,100,791,773,1876,1867,1851,1578,0,0,0,0,1761,1728,1607,101,2920,4113,21,7,183,339,1232,1232,0,815,1674,8,7,2874,2874,0,378,681,361,367,942,575,20,0,52,512,0,445,52,2667,641,88,282,166,8,8,35,135,150,0,136,531,386,386,500,2295,587,1496,1706,2,797,438,1058,149,648,0,0,0,0,0,0,0,0,0,0,0,0,0,4640,5,7508,4169,4042,3466,3994,107,3555,3555,3000,0,0,0,0,0,0,0,0,0,0,-3596,472,-3865,139,3578,3917,561,3355,3599,-440,3628,423,645,731,731,1383,37,37,0,0,0,0,153,0,153,101,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
817,31Oct1988,508,85,83,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,72,72,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,14,39,39,39,0,50,465,800,2006,2001,1995,900,0,0,0,0,1356,1324,1283,671,1201,1397,0,0,62,334,418,418,0,277,568,3,3,976,976,0,128,22,334,334,530,195,18,26,49,174,0,151,49,1381,542,457,265,46,9,9,10,186,150,0,58,498,375,375,374,1438,568,963,868,1,474,424,538,144,330,146,0,0,0,0,0,0,0,0,0,0,0,0,5725,20,6689,3433,3486,3203,3486,61,3178,3178,3493,493,493,0,0,0,0,0,0,0,0,-2773,660,-3039,17,3493,3747,555,3193,3376,380,3813,340,618,707,707,669,30,30,0,0,0,0,74,0,74,141,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0
818,30Nov1988,462,17,17,30,28,2,0,0,0,20,20,0,0,0,0,17,17,0,0,0,17,17,0,8,8,0,0,0,0,0,0,0,0,467,0,467,0,0,18,0,0,0,18,0,59,800,1834,1831,1831,900,0,0,0,0,2100,2078,2078,1928,181,183,0,0,0,180,180,0,180,0,0,3,0,0,0,0,0,0,180,181,181,0,13,168,34,3,0,0,34,1973,511,1200,234,6,13,10,10,139,150,0,982,474,401,401,256,589,587,438,0,1,149,438,0,149,0,482,0,0,0,0,0,0,0,0,0,0,0,0,2856,22,9298,5759,5946,3351,5862,104,5690,5690,4270,770,770,0,0,0,0,0,0,0,0,-4753,1006,-5229,88,3850,3950,568,3382,3489,-1434,4325,532,602,693,693,4287,34,28,0,6,0,0,55,0,55,122,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
819,31Dec1988,571,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,199,297,543,543,543,639,0,14,800,1391,1389,1389,900,0,0,0,0,1594,1570,1570,1628,87,90,0,0,0,87,87,0,87,0,0,3,0,0,0,0,0,0,87,87,87,0,4,158,10,3,0,0,10,1651,485,694,180,4,13,10,10,100,150,0,831,561,500,500,248,569,568,424,0,1,144,424,0,144,0,235,0,0,0,0,0,0,0,0,0,0,0,0,2973,54,9697,5042,6690,3008,6518,175,6360,6360,5468,1968,754,0,0,1214,0,0,0,0,0,-4054,988,-4484,5,3583,3678,618,3059,3157,-937,4105,466,623,711,711,2809,30,30,0,0,0,0,36,0,36,126,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0
820,31Jan1989,596,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,255,300,635,635,635,618,61,103,800,749,747,747,900,0,0,0,0,1573,1552,1552,2421,7,9,0,0,0,7,7,0,7,0,0,2,0,0,0,0,0,0,7,7,7,0,2,189,8,2,0,0,8,2424,483,723,12,4,15,10,10,14,150,0,639,968,849,849,248,569,568,424,0,1,144,424,0,144,0,206,0,0,0,0,0,0,0,0,0,0,0,0,3242,96,12380,6422,9657,2722,9553,175,9580,9580,7391,2891,0,592,0,2298,0,0,0,0,0,-5226,1196,-5770,5,3585,3536,573,2963,2922,-2215,4207,574,557,653,653,2569,30,30,0,0,0,0,30,0,30,128,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0
821,28Feb1989,864,5,5,30,30,0,0,0,0,29,29,0,0,0,0,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,260,430,790,790,797,945,0,63,800,102,99,99,900,0,0,0,0,1755,1728,1728,1634,8,11,0,0,0,7,7,0,7,0,0,3,0,0,0,0,0,0,7,8,8,0,2,198,9,2,0,0,9,1639,501,920,16,68,16,11,11,28,200,0,1014,2000,1887,1887,273,630,629,469,0,1,160,469,0,160,0,233,0,0,0,0,0,0,0,0,0,0,0,0,4001,79,13242,6267,10406,2836,10378,30,10343,10343,8636,0,0,0,0,0,0,0,0,0,0,-5000,1267,-5527,5,3850,3843,709,3134,3130,-1716,4551,564,697,778,778,1787,30,30,0,0,0,0,37,0,37,134,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0
822,31Mar1989,1746,0,0,29,29,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,491,500,1176,1176,1176,0,1184,278,800,684,659,659,800,0,0,0,0,8415,9886,9886,13818,63,88,0,0,0,62,62,0,62,0,0,11,15,15,0,15,0,0,62,63,63,0,11,1259,8,25,0,0,8,13847,433,8181,174,537,1506,1470,1470,363,200,0,6574,7219,7149,7149,258,570,568,424,0,1,144,424,0,144,0,124,0,0,0,0,0,0,0,0,0,0,0,0,4152,5,46216,4028,39024,7192,42023,175,42085,42085,48320,39694,0,21526,132,18036,0,0,0,0,0,-3258,770,-3650,155,9943,9928,765,9163,8953,6292,10320,392,674,757,757,1611,30,30,0,0,0,0,0,0,0,124,0,0,0,1,124,124,0,0,0,0,0,0,0,0,0
823,30Apr1989,3238,308,303,30,30,0,0,0,0,24,24,0,0,0,0,303,303,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,857,0,857,0,0,112,179,179,179,1710,100,1423,700,2173,2145,2126,750,0,0,0,0,5780,6583,6324,9130,2754,4224,0,565,218,374,1261,1261,0,1920,563,20,9,2943,2943,0,451,104,374,375,1714,1339,20,11,8,1366,0,712,8,9959,653,5031,1260,867,905,897,991,677,200,0,3765,3713,3283,3283,866,2842,587,1835,2254,1,1006,438,1397,149,856,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,5,25041,2398,20646,4395,20542,175,20179,20179,22653,9035,0,3288,0,5746,0,0,0,0,0,-2203,195,-2313,162,5325,5714,820,4894,5139,2630,5028,310,919,975,975,628,74,74,0,0,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
824,31May1989,1942,348,341,233,228,0,5,0,0,40,40,0,0,0,0,487,341,146,0,146,310,310,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,377,352,352,368,662,100,1489,700,4639,4612,4585,2279,0,0,0,0,4523,4745,4374,4172,4532,6064,39,285,314,1067,1814,1814,0,2761,814,19,9,4232,4232,0,648,109,1106,1107,3032,1925,47,0,18,1424,0,1023,18,5661,932,2127,1262,839,301,296,617,729,200,0,2140,2509,2366,2366,690,3382,568,2167,2812,1,1213,424,1743,144,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,9996,5,14471,2522,11472,2999,11463,82,10823,10823,10740,431,0,0,0,313,0,0,118,118,0,-2427,95,-2535,34,3070,3584,519,3065,3400,115,2637,308,641,727,727,600,336,228,0,108,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
825,30Jun1989,1449,552,542,0,0,0,0,0,0,0,0,0,0,0,0,542,542,0,0,0,331,331,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,406,380,380,398,1005,100,1745,700,6282,6245,6216,3713,0,0,0,0,5056,5022,4629,3785,4715,6416,53,145,332,1045,1918,1918,0,2919,847,23,23,4475,4475,0,685,343,1098,1107,3143,2036,69,0,25,1357,0,1082,25,4727,995,924,1478,845,24,23,367,812,318,0,970,4645,4090,4090,780,3898,587,2490,3309,2,1407,438,2052,149,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,8233,5,13800,4703,8653,5146,8614,105,7657,7657,6209,428,0,0,0,0,0,0,428,428,0,-5000,-297,-5440,194,4513,5234,356,4878,5410,-1184,3518,440,540,345,345,1646,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,31Jul1989,1162,645,633,0,0,0,0,0,0,0,0,0,0,0,0,633,633,0,0,0,395,395,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,376,380,380,398,1532,100,1659,700,11957,11894,11866,9503,0,0,0,0,9945,9907,9529,8487,4691,6176,48,111,319,1184,1843,1843,0,2806,778,32,58,4301,4301,0,659,182,1232,1259,3216,1957,47,0,18,1304,0,1040,18,9103,1005,83,1677,705,14,12,380,667,150,0,543,2545,1969,1969,788,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,11186,249,20088,11165,12574,7513,12521,102,11430,11430,5000,0,0,0,0,0,0,0,0,0,0,-11352,-572,-11991,234,6266,7128,270,6857,7558,-6154,4626,959,496,313,313,7065,159,159,0,0,0,0,320,0,320,-141,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
